Hour,Wind Generation,Solar Generation
23.0,0.0,0.031584
0.0,0.0,0.035056000000000004
1.0,0.0,0.022736
2.0,0.0,0.020132000000000004
3.0,0.0,0.015148000000000003
4.0,0.0,0.013636000000000002
5.0,0.8125034649491356,0.029232
6.0,0.0,0.023156000000000003
7.0,0.0,0.263536
8.0,0.0,17.085964
9.0,0.0,65.088828
10.0,0.0,109.376036
11.0,0.0,142.182292
12.0,0.0,158.43637600000002
13.0,0.0,158.394404
14.0,0.0,142.22280800000001
15.0,0.0,109.89904800000001
16.0,1.8125077295019196,57.803704
17.0,5.062521589298465,8.519504
18.0,8.375035715629558,0.19308799999999998
19.0,3.0000127936583496,0.017752
20.0,0.0,0.021196000000000003
21.0,0.0,0.029204000000000004
22.0,0.0,0.011676000000000002
23.0,0.0,0.039816000000000004
0.0,0.0,0.037660000000000006
1.0,0.0,0.027048000000000003
2.0,0.0,0.021644
3.0,0.0,0.022288000000000002
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.0,0.0
7.0,0.0,0.19838
8.0,0.0,8.277836
9.0,0.0,35.47457200000001
10.0,0.0,66.58982400000001
11.0,2.9687626603910755,94.316572
12.0,4.750020256625718,99.176952
13.0,0.0,69.474748
14.0,0.0,66.861788
15.0,0.4062517324745678,41.768831999999996
16.0,2.0937589289073895,24.171448000000005
17.0,1.3125055972255277,1.3349840000000002
18.0,0.0,0.035924
19.0,0.0,0.017528000000000002
20.0,0.0,0.023156000000000003
21.0,0.0,0.021196000000000003
22.0,4.031267191478407,0.019264
23.0,6.562527986127638,0.020776000000000003
0.0,0.0,0.021840000000000002
1.0,0.0,0.013412
2.0,0.0,0.016884
3.0,5.937525320782151,0.010388000000000001
4.0,9.062538647509598,0.013188
5.0,20.34383675699568,0.016016000000000002
6.0,17.53132476294098,0.020552000000000004
7.0,16.281319432250005,0.15534399999999998
8.0,17.218823430268234,4.52172
9.0,16.656321031457292,20.275080000000003
10.0,12.687554106513435,68.24431600000001
11.0,10.4062943780024,92.06125600000001
12.0,12.312552507306144,89.628868
13.0,3.187513593261995,88.29847600000001
14.0,5.53127358830758,71.98548000000001
15.0,7.2500309180076785,35.876148
16.0,7.531282117413149,24.399508
17.0,7.468781850878598,7.576436
18.0,8.968788247707774,0.106652
19.0,10.656295444140596,0.013412
20.0,8.437535982164109,0.014504
21.0,7.218780784740402,0.012320000000000001
22.0,8.000034116422263,0.012768
23.0,7.468781850878598,0.012768
0.0,5.312522655436661,0.013859999999999999
1.0,4.843770656427544,0.014700000000000001
2.0,3.7500159920729375,0.012768
3.0,1.9062581293037424,0.016436000000000003
4.0,0.5937525320782148,0.014924000000000002
5.0,0.0,0.020356000000000003
6.0,0.0,0.021868000000000002
7.0,4.750020256625718,0.30805600000000005
8.0,8.9375381144405,14.810544000000002
9.0,7.437531717611324,80.628156
10.0,0.0,101.128468
11.0,0.0,102.56204000000001
12.0,0.0,110.159
13.0,11.59379944215883,84.76118000000001
14.0,17.812575962346447,80.635072
15.0,17.500074629673705,77.15456000000002
16.0,16.281319432250005,54.62531200000001
17.0,13.500057571462573,10.479112
18.0,11.343798376020633,0.18118800000000002
19.0,11.562549308891555,0.014700000000000001
20.0,10.031292778795105,0.012768
21.0,7.562532250680422,0.008232
22.0,4.968771189496641,0.0091
23.0,5.312522655436661,0.01624
0.0,12.187551974237046,0.02142
1.0,12.21880210750432,0.019264
2.0,12.468803173642515,0.03332
3.0,7.437531717611324,0.030744
4.0,6.562527986127638,0.010388000000000001
5.0,10.593795177606045,0.03094
6.0,11.687549841960653,0.03180800000000001
7.0,6.937529585334932,0.27672399999999997
8.0,4.062517324745681,18.182612000000002
9.0,1.7500074629673708,69.73187200000001
10.0,4.406268790685701,115.89104800000001
11.0,5.281272522169387,148.97030399999997
12.0,5.468773321773033,167.09350000000003
13.0,12.093801574435222,168.41106800000003
14.0,12.65630397324616,151.207084
15.0,13.187556238789826,119.61490800000001
16.0,11.812550375029753,74.759496
17.0,10.68754557740787,22.422652000000003
18.0,9.593790913053265,0.18810400000000002
19.0,8.187534916025912,0.015372
20.0,6.406277319791267,0.019908000000000002
21.0,4.593769590289346,0.022932
22.0,2.218759461976487,0.017752
23.0,0.0,0.024444000000000004
0.0,0.0,0.0
1.0,0.0,0.022064
2.0,0.0,0.01862
3.0,0.0,0.029652
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.0,0.044800000000000006
7.0,6.218776520187621,1.2344080000000002
8.0,3.6250154590038393,6.184443999999999
9.0,0.0,35.575204
10.0,0.0,76.27746
11.0,2.2500095952437627,119.91005600000001
12.0,5.281272522169387,144.248132
13.0,7.812533316818618,153.08202
14.0,6.000025587316699,146.43216
15.0,5.031271456031192,81.844616
16.0,5.125021855833013,28.652876000000003
17.0,5.468773321773033,18.858084
18.0,7.125030384938581,0.35798
19.0,11.000046910080613,0.017528000000000002
20.0,9.875042112458734,0.022064
21.0,9.968792512260558,0.017528000000000002
22.0,10.187543445131478,0.009296
23.0,8.9375381144405,0.015567999999999999
0.0,5.125021855833013,0.022288000000000002
1.0,3.4375146594001906,0.021196000000000003
2.0,4.062517324745681,0.019264
3.0,3.4375146594001906,0.027915999999999996
4.0,3.187513593261995,0.022512
5.0,4.312518390883877,0.017528000000000002
6.0,8.25003518256046,0.00476
7.0,7.2500309180076785,0.24491600000000005
8.0,6.1250261203857965,15.829436000000001
9.0,1.1250047976218807,58.73226800000001
10.0,0.0,99.15024000000001
11.0,0.0,112.776916
12.0,0.0,127.07696399999999
13.0,0.0,162.50735200000005
14.0,0.0,122.141124
15.0,0.0,104.71218800000001
16.0,0.0,55.677580000000006
17.0,0.0,17.850896000000002
18.0,3.187513593261995,0.309624
19.0,7.718782917016794,0.017948000000000006
20.0,10.75004584394242,0.0091
21.0,9.875042112458734,0.022708000000000002
22.0,9.875042112458734,0.020971999999999998
23.0,10.562545044338771,0.011900000000000003
0.0,8.750037314836852,0.001288
1.0,9.968792512260558,0.028140000000000005
2.0,13.00005543918618,0.019684
3.0,14.12506023680806,0.00434
4.0,13.062555705720728,0.027048000000000003
5.0,10.375044244735125,0.022932
6.0,8.156284782758638,0.012544000000000001
7.0,8.906287981173223,0.022064
8.0,8.812537581371402,3.743796
9.0,6.531277852860364,23.164148
10.0,9.50004051325144,31.134348000000006
11.0,5.062521589298465,87.908968
12.0,7.06253011840403,80.704288
13.0,0.0,119.898296
14.0,0.0,147.13137600000002
15.0,3.5625151924692893,101.671192
16.0,9.687541312855087,56.187628000000004
