hour,load
2.0,74.92105379099239
3.0,78.19891547795275
4.0,83.28397001102147
5.0,95.7365654209369
6.0,129.4521780209515
7.0,140.96068431289456
8.0,128.35444600160486
9.0,109.704961431839
10.0,110.07626729444205
11.0,93.10423573708064
12.0,84.00393848912648
13.0,78.98197819359345
14.0,76.24200476866034
15.0,79.57253996086158
16.0,95.19571833017143
17.0,131.48807865674956
18.0,143.90419891211965
19.0,142.30740579226722
20.0,133.35395997725885
21.0,124.58706305920022
22.0,107.41101629945666
23.0,89.86151230983867
0.0,73.70853135357102
1.0,69.1012863031472
2.0,69.73571550748956
3.0,72.2227240803115
4.0,76.80069220490184
5.0,89.78291235882908
6.0,122.69598610164985
7.0,139.25981151260453
8.0,125.33197670212344
9.0,108.295279128141
10.0,110.84521238872834
11.0,94.1373621026072
12.0,84.16407214404947
13.0,79.2855659131477
14.0,76.31539738732025
15.0,79.7596960172748
16.0,94.61212683928903
17.0,132.48410865040495
18.0,141.95245009773146
19.0,140.60367430446567
20.0,132.0885983814534
21.0,123.44234771918237
22.0,107.15808591038444
23.0,91.1068312068347
0.0,75.47995944906076
1.0,71.3071093441418
2.0,71.73068051028858
3.0,74.3810130057698
4.0,78.30524421976551
5.0,90.06915241662591
6.0,123.61626763957156
7.0,134.51688868819647
8.0,121.22058553846989
9.0,104.01630498493529
10.0,109.4490005821281
11.0,94.26044951692853
12.0,86.54326602213945
13.0,80.4797846552846
14.0,77.50902270991553
15.0,80.50884315670731
16.0,95.88954039126446
17.0,135.53507856587797
18.0,143.2069497512892
19.0,141.4754943752583
20.0,133.5994836863258
21.0,125.76105338884216
22.0,110.09915523740456
23.0,94.88475368920567
0.0,80.40815693815229
1.0,76.9247435367867
2.0,77.11824352563929
3.0,79.51326719013878
4.0,83.63706166371897
5.0,95.88708892298328
6.0,133.2600660533052
7.0,144.66900949613364
8.0,130.16193602835065
9.0,113.26021652485936
10.0,117.4125370692453
11.0,98.3498541970782
12.0,87.72695153401477
13.0,81.1702568757835
14.0,76.55445687963726
15.0,81.99109072519884
16.0,98.00992530832309
17.0,138.68778615893592
18.0,145.40834571375964
19.0,142.99741258540993
20.0,136.9456368335745
21.0,129.8641366235863
22.0,115.82176315219789
23.0,102.81474127353914
0.0,89.64680527083627
1.0,87.31734143273053
2.0,89.01435656908579
3.0,91.59290210125953
4.0,96.23484932581805
5.0,107.95530938815668
6.0,142.87342796174042
7.0,151.1997880026717
8.0,135.7293740487861
9.0,117.3276576173236
10.0,123.23112297126853
11.0,101.05209010284645
12.0,89.53371773751343
13.0,82.42977707831064
14.0,78.47583221117799
15.0,81.91637366834973
16.0,98.53643893098896
17.0,140.23012190190556
18.0,145.57729973044974
19.0,143.37110907768408
20.0,136.57377751155687
21.0,129.61666227922962
22.0,116.16467699246536
23.0,101.76467912671156
0.0,87.91598101456577
1.0,84.32043757599295
2.0,85.12084798923756
3.0,87.57505250389782
4.0,92.07195384250271
5.0,103.41044770240525
6.0,135.85460516312548
7.0,152.68766695361882
8.0,136.97233297538142
9.0,120.30275812184053
10.0,125.41710058725721
11.0,106.5403571258159
12.0,94.58364023240505
13.0,86.19820907977518
14.0,81.25569143160374
15.0,85.47111969643355
16.0,101.1557250080034
17.0,144.7495326636584
18.0,149.27982458011297
19.0,146.66553025405204
20.0,139.61807328264345
21.0,131.28371297141786
22.0,116.31891427243036
23.0,101.1365536635227
0.0,86.27033123572028
1.0,82.4756910362938
2.0,83.00400321297612
3.0,85.68327680070594
4.0,89.87500315031332
5.0,101.44046866664723
6.0,132.4999527949051
7.0,144.92377568996463
8.0,131.76892612838222
9.0,112.73804551338583
10.0,116.27098413656421
11.0,95.86560304670851
12.0,83.61992872922463
13.0,76.03814251421316
14.0,72.66090018531028
15.0,76.16027492536595
16.0,91.8383456003868
17.0,132.63288897036816
18.0,141.29898200084594
19.0,139.22584877920698
20.0,132.40357216261293
21.0,124.46129074481026
22.0,109.06224781211169
23.0,94.47486358691066
0.0,80.75831006467259
1.0,76.78375742977475
2.0,76.94258042794597
3.0,79.54805086358434
4.0,83.75875266162667
5.0,96.78142342379275
6.0,132.304817783278
7.0,139.23051256413592
8.0,127.35964558081686
9.0,109.55318833580162
10.0,106.23659998102545
11.0,89.00147984491758
12.0,79.28529604780418
13.0,73.75483702144625
14.0,71.76464892428378
15.0,75.387332841583
16.0,90.64359754822905
17.0,127.46427107800255
18.0,137.8935570715919
19.0,136.83553481063348
20.0,128.390448610035
21.0,119.88988416969589
22.0,102.6298864803596
23.0,85.23203419900398
0.0,68.69090075148439
1.0,64.92329951673881
2.0,66.2786185466775
3.0,69.19385182493843
4.0,74.81670607752885
5.0,88.82318040447461
6.0,125.6369183121385
7.0,137.53177822757897
8.0,125.17019674977355
9.0,108.5572928645005
10.0,111.89068751118037
11.0,95.35438513358748
12.0,85.57617714725333
13.0,79.82200811040622
14.0,76.48197534739471
15.0,79.71514966660835
16.0,94.2239786166621
17.0,135.26011048252772
18.0,141.60766057591073
19.0,140.0108407109459
20.0,132.18437076521096
21.0,124.4194299494268
22.0,108.77307104830368
23.0,93.68904105663495
0.0,78.07594164747951
1.0,75.11186674128655
2.0,76.81024480836268
3.0,79.50593601301395
4.0,83.81483931883379
5.0,96.01942179439102
6.0,129.62494842085042
7.0,140.89018099076426
8.0,125.20311328899422
9.0,106.6004889773776
10.0,108.49117104143028
11.0,91.58695527517732
12.0,84.00994507379238
13.0,78.29829708000605
14.0,75.73888715784027
15.0,78.69571973307565
16.0,93.2227210696213
17.0,131.10724017275663
18.0,141.83536709027206
19.0,138.00397871652675
20.0,130.66957493810546
21.0,123.08195906421962
22.0,107.35886555531819
23.0,92.87676383530105
0.0,77.62179888261971
1.0,73.5350736794641
2.0,73.7902029444969
3.0,75.6853063973751
4.0,79.84979728747405
5.0,92.10479357305553
6.0,125.1685386117491
7.0,139.63132477954963
8.0,124.12405203837305
9.0,103.68511094212218
10.0,102.94762816929064
11.0,84.7026615586732
12.0,75.94981498301782
13.0,71.09773812269431
14.0,68.19377129386412
15.0,72.26496579857191
16.0,88.17627231081426
17.0,124.56756532326358
18.0,135.77601612460768
19.0,134.92503221289533
20.0,127.23871206353614
21.0,119.14016920065264
22.0,102.84613611475274
23.0,87.32639801903328
0.0,72.50193073523454
1.0,68.19481498793124
2.0,67.7687604832052
3.0,70.13367993883979
4.0,74.487039729313
5.0,87.01623707225235
6.0,121.70581078384512
7.0,139.62321590186232
8.0,124.41590657373423
9.0,108.18001312951819
10.0,111.86568515477335
11.0,95.2647768944921
12.0,86.69971837888772
13.0,80.52696646087935
14.0,76.88875045830534
15.0,81.27284281191372
16.0,97.77615807714655
17.0,137.6266779647725
18.0,146.10152466873168
19.0,145.14632275038215
20.0,137.72000582111
21.0,129.6692971579934
22.0,113.52885548591135
23.0,97.4470966035596
0.0,81.20421026556664
1.0,76.48748148294341
2.0,76.56273420604863
3.0,79.3645494603907
4.0,84.66915930992657
5.0,97.2627237821917
6.0,132.23425917672068
7.0,141.5104138816152
8.0,128.34291681667597
9.0,111.63503759733278
10.0,113.75258808597154
11.0,95.76931426351574
12.0,85.27943667777664
13.0,77.94675322582
14.0,73.8235025863473
15.0,78.88328244551585
16.0,95.63944027230836
17.0,138.22331385846155
18.0,144.95947883052636
19.0,143.22303749863048
20.0,136.20199896571756
21.0,129.3640472951447
22.0,114.07782972483037
23.0,100.30524357082619
0.0,86.16833749886972
1.0,82.02992585188467
2.0,82.52469641363545
3.0,84.87087520499243
4.0,89.14341773451972
5.0,101.17408685142921
6.0,133.2655982385256
7.0,142.13009982319946
8.0,132.06988697548226
9.0,114.46347053213502
10.0,115.24168730804705
11.0,96.35495571693069
12.0,86.56348360824117
13.0,79.89837897662329
14.0,76.2311205487597
15.0,80.17542311842719
16.0,95.99302961863998
17.0,135.61606980023114
18.0,143.4796761513237
19.0,141.46230334671824
20.0,133.94801055457324
21.0,125.819179071101
22.0,109.92639797790284
23.0,94.85638749261528
0.0,80.35028107512919
1.0,75.70889887441665
2.0,75.50272229754809
3.0,78.07950360084702
4.0,82.90749409925655
5.0,95.9802252603704
6.0,130.51376889248203
7.0,147.8104520233361
8.0,133.5129010016204
9.0,116.11303256129216
10.0,120.11935461412003
11.0,101.32096614843827
12.0,90.93851781609385
13.0,83.52446597312274
14.0,79.67022020914672
15.0,83.88213101638641
16.0,106.5257880926509
17.0,143.20108852015278
18.0,151.6952883944933
19.0,150.0828434991008
20.0,143.4887164555514
21.0,136.1306303769783
22.0,120.12668248980107
23.0,104.07737095193022
0.0,87.69407276764427
1.0,82.31400735221683
2.0,82.69730820395336
3.0,84.81849819384236
4.0,89.21489474041645
5.0,102.16506007796856
6.0,138.58805375872024
7.0,149.24043341173189
8.0,136.60998530766543
9.0,118.92424123570297
10.0,121.97968213045104
11.0,100.68504451093177
12.0,89.01741409875697
13.0,80.88583990859861
14.0,76.24066648758627
15.0,80.0785996129101
16.0,95.46335705589458
17.0,137.65550264365166
18.0,147.32418173094925
19.0,145.43827457785048
20.0,137.43484020477138
21.0,129.8111233565302
22.0,115.05557143630062
23.0,99.71370037986014
0.0,83.64217580707272
1.0,80.9954984777023
2.0,82.33120203318397
3.0,85.423218417674
4.0,90.26293047187423
5.0,103.88528210944061
6.0,138.9119418881287
7.0,146.55824967844063
8.0,133.59667286274234
9.0,114.84890590650217
10.0,117.47795027158382
11.0,97.16787371608191
12.0,87.0900744355416
13.0,80.39159327442773
14.0,77.84629092091774
15.0,82.15528627014851
16.0,98.04083185624519
17.0,139.84858772150713
18.0,147.28489953996277
19.0,147.181380801653
20.0,140.19579659696828
21.0,132.5626759690429
22.0,118.5042384779852
23.0,103.97600792973967
0.0,90.75850680907136
1.0,87.71475639365256
2.0,88.92214844646725
3.0,92.62520008054827
4.0,97.64932546078913
5.0,110.11995117619873
6.0,149.2918584812456
7.0,157.31833536744324
8.0,138.93857100501185
9.0,115.90002330006726
10.0,116.75114408902391
11.0,95.10012215827581
12.0,83.88638791129718
13.0,76.421728450474
14.0,72.17666427499736
15.0,75.95063456668468
16.0,90.8919732592107
17.0,129.6572498711015
18.0,139.1107770676222
19.0,138.88252128384562
20.0,131.37458077340432
21.0,124.31959212648304
22.0,109.41735444968373
23.0,95.7684631458544
0.0,82.60459046962958
1.0,79.65683144795742
2.0,82.79528920961695
3.0,85.67962768301969
4.0,90.91647070261348
5.0,103.23826780453588
6.0,139.04396633974392
7.0,145.27203608625055
8.0,129.453395220186
9.0,109.32343348527316
10.0,109.54408387823253
11.0,90.87232966837611
12.0,78.40923458291259
13.0,72.33673811251028
14.0,69.78804660175402
15.0,73.44036948766178
16.0,88.95584571409637
17.0,127.1062560532514
18.0,137.6292380577346
19.0,136.9969693649583
20.0,129.96147530068328
21.0,122.65707350430746
22.0,107.68237604771396
23.0,93.82791207364124
0.0,80.53526406095698
1.0,77.61004023892346
2.0,79.57014822763716
3.0,83.05098166095617
4.0,88.29033967688517
5.0,100.37796574656613
6.0,132.8261407728319
7.0,144.6244848423033
8.0,128.11689603243494
9.0,109.39622132668104
10.0,109.3017385481689
11.0,90.25913146014716
12.0,82.75890336731851
13.0,75.78270090846024
14.0,71.58974460692386
15.0,74.94250147073112
16.0,90.30472906586542
17.0,127.36998130410595
18.0,138.20058317422118
19.0,137.1172160651268
20.0,129.3359938532479
21.0,120.79879513339151
22.0,104.00260644787384
23.0,87.91534399937234
0.0,72.33410070609052
1.0,67.88334556252669
2.0,67.48173595832783
3.0,69.91709399793734
4.0,74.72464855446961
5.0,87.47689182270966
6.0,125.93224464055378
7.0,132.1850884466416
8.0,120.54104020675707
9.0,104.60479860574765
10.0,108.12403139269469
11.0,90.85209720529852
12.0,80.75051282218429
13.0,73.2292459376656
14.0,69.94362531879824
15.0,73.41443686074716
16.0,88.61728982776846
17.0,126.52148766818765
18.0,137.78495864973334
19.0,137.5154298401202
20.0,130.14877934952787
21.0,120.63389072587661
22.0,103.81745117332513
23.0,88.1663518631611
0.0,73.3510128726442
1.0,68.60795133249493
2.0,68.87983944163769
3.0,70.83790239663459
4.0,75.14531458622778
5.0,88.80063245183224
6.0,122.71756624862255
7.0,135.27219091976508
8.0,120.74719809895997
9.0,104.7782363491694
10.0,102.92774642807825
11.0,88.49147096473943
12.0,79.47705183200837
13.0,74.64677861827873
14.0,71.87313115966734
15.0,75.25678004738654
16.0,90.029897827875
17.0,122.89686041639263
18.0,137.7568575856841
19.0,136.9553517751949
20.0,128.79145886546647
21.0,119.07412039107824
22.0,100.34965729574631
23.0,81.44961498148255
0.0,63.497800657025586
1.0,57.84828742987587
2.0,57.23283887940041
3.0,58.698526286790525
4.0,62.59135915074855
5.0,74.87109828760379
6.0,103.49828756808364
7.0,120.2733552975003
8.0,113.20647660096819
9.0,98.96739368317205
10.0,97.18067384919928
11.0,85.2640735746829
12.0,78.08850063509134
13.0,73.20274493732634
14.0,69.9979497514553
15.0,73.1879361041961
16.0,87.67684095932117
17.0,118.86176922677257
18.0,134.48539657025228
19.0,133.81588548986642
20.0,124.54857894553078
21.0,113.75153835877946
22.0,93.75967430653081
23.0,73.71129159108926
0.0,54.54196225854816
1.0,49.36771757938586
2.0,49.045684519658174
3.0,50.853550325778784
4.0,54.65127657585877
5.0,67.16604850813343
6.0,100.18697075854404
7.0,113.08519106683502
8.0,105.31289013348271
9.0,92.11928272294769
10.0,91.43429912246744
11.0,84.25896553889841
12.0,78.94406812216356
13.0,74.86518453457941
14.0,72.75614363734492
15.0,76.13986239192272
16.0,90.49161163930569
17.0,123.97399308268095
18.0,136.50998910160232
19.0,135.615865830623
20.0,127.3309186698947
21.0,118.54765938733478
22.0,101.06867379166403
23.0,83.72180555634861
0.0,67.14269063043243
1.0,63.186686130814884
2.0,64.20758838737824
3.0,67.84354138093826
4.0,73.45732205343458
5.0,87.18024955891468
6.0,127.82561616196851
7.0,131.7177834306452
8.0,120.12900356735155
9.0,102.01866536938284
10.0,101.41697302574543
11.0,82.65755255755859
12.0,73.11525214466629
13.0,67.28433097277819
14.0,64.31959317799131
15.0,67.84557334320098
16.0,83.33373772604425
17.0,120.12336859313592
18.0,133.31697146308338
19.0,133.44593763148086
20.0,126.00627427953842
21.0,117.59006379603177
22.0,101.472783127418
23.0,86.39290598716074
0.0,70.41383930538186
1.0,66.51115938748171
2.0,67.0203085830211
3.0,69.63213635293896
4.0,73.44090714977261
5.0,85.99530734559364
6.0,122.97507135295479
7.0,128.9092147524007
8.0,120.45037830408673
9.0,108.02717192685971
10.0,112.1430576811686
11.0,95.67655664760228
12.0,86.29310649179844
13.0,81.8425499296976
14.0,78.33417084990491
15.0,80.23373624292304
16.0,91.43826399675832
17.0,126.2787228232603
18.0,135.55183580506923
19.0,140.4392513053126
20.0,134.4344989319229
21.0,125.39438214778082
22.0,108.90711402309785
23.0,93.47294035393753
0.0,77.74601808572952
1.0,72.72015031118855
2.0,72.86223778715515
3.0,75.67315935272593
4.0,79.03032623260553
5.0,91.23291188988598
6.0,123.7240283929437
7.0,133.18377428824357
8.0,124.05730477120419
9.0,109.20939202558023
10.0,113.56701226674323
11.0,97.01874227177132
12.0,88.2602389830925
13.0,82.90711408045465
14.0,79.5249990155011
15.0,83.34038426515062
16.0,95.8989286029594
17.0,133.64228702059316
18.0,141.65309257107833
19.0,146.05366468176754
20.0,140.50469719488785
21.0,131.5965609460244
22.0,114.5833932409227
23.0,98.87909150615526
0.0,83.1375715858263
1.0,78.48137919350022
2.0,78.06615147945817
3.0,79.47487912760126
4.0,82.83945217543764
5.0,95.5710310420621
6.0,130.5239499455437
7.0,144.89903662258135
8.0,129.49418613861923
9.0,114.50783569637089
10.0,118.63336665792798
11.0,101.41580533284419
12.0,92.43993185517013
13.0,86.64064936788778
14.0,83.92867886559489
15.0,87.12279570084411
16.0,99.6373006472557
17.0,135.763809434117
18.0,145.4146604850793
19.0,150.28403235933192
20.0,145.8973517526624
21.0,137.07440033393004
22.0,120.74182609810818
23.0,105.07209922426152
0.0,89.67816792575161
1.0,84.17392166142068
2.0,84.32815920050415
3.0,86.2494459444481
4.0,90.66036100540768
5.0,104.13037818737862
6.0,143.310064199082
7.0,153.35170976945116
8.0,141.36935723482952
9.0,124.1790832879383
10.0,125.62124414676596
11.0,104.7703660196178
12.0,93.80661197724595
13.0,87.35351275392034
14.0,83.384382527519
15.0,86.33714292922522
16.0,99.45747991386642
17.0,138.475159808441
18.0,146.9487767141981
19.0,152.3989468982787
20.0,148.01745386742184
21.0,139.5149479625877
22.0,122.8530016482053
23.0,106.53900353055568
0.0,90.16520215088998
1.0,85.31159261847522
2.0,85.32716486567021
3.0,87.48595688494912
4.0,92.3353758049846
5.0,105.64573516364429
6.0,143.36516111252865
7.0,151.8881932358507
8.0,140.55013102541832
9.0,125.82573614915805
10.0,128.51628221937054
11.0,111.03329566757759
12.0,100.31102900771508
13.0,93.1809753101109
14.0,90.66638473060891
15.0,93.00298269770373
16.0,104.46326397576334
17.0,142.1058397926372
18.0,151.96430535642915
19.0,153.42965487223495
20.0,147.58645399818946
21.0,137.76482066711125
22.0,120.3500130251502
23.0,104.69308428296435
0.0,87.81498080602063
1.0,84.69965812069147
2.0,86.00911824670953
3.0,89.41780889345365
4.0,94.41639583637874
5.0,107.03247331081994
6.0,141.41010617911473
7.0,153.49903958686625
8.0,138.32520913657348
9.0,123.01787966594061
10.0,132.64847966856448
11.0,110.0285314217655
12.0,100.11501792626454
13.0,94.16704596543963
14.0,90.15527242375828
15.0,91.24548990404921
16.0,101.55808483985247
17.0,138.5049496836582
18.0,143.30687565583685
19.0,147.01687942193368
20.0,141.83732038099987
21.0,132.7193356093985
22.0,116.42116960016848
23.0,101.28399159228401
0.0,85.72388753195105
1.0,81.60621117089629
2.0,81.60689158074808
3.0,83.2051944616555
4.0,87.0841618803961
5.0,98.39454671797935
6.0,125.43407341677137
7.0,140.6777198522493
8.0,126.58719317047118
9.0,110.32005453552595
10.0,111.70632395099551
11.0,94.87756212071058
12.0,86.54156543042356
13.0,81.25732191955812
14.0,75.78263627261846
15.0,77.93326395065878
16.0,89.2503962500393
17.0,123.0057216543391
18.0,132.273865034188
19.0,137.30040695505767
20.0,131.88640077237687
21.0,123.14996755235562
22.0,107.14459828642448
23.0,91.49694266287227
0.0,75.75497986531393
1.0,71.7013393839188
2.0,71.9266027910192
3.0,75.369970245481
4.0,81.37613068311842
5.0,94.78932608491503
6.0,132.64157194332418
7.0,140.74720316622836
8.0,126.77784208331258
9.0,108.73132199615499
10.0,110.94864831480237
11.0,89.10927893452683
12.0,77.65648936281845
13.0,69.2456014942806
14.0,64.64317519606014
15.0,67.49858744451468
16.0,80.00445577453206
17.0,115.77519756522047
18.0,125.90515906546713
19.0,131.64481847572858
20.0,127.9165472440108
21.0,120.281601129865
22.0,105.06663737841454
23.0,91.71845352601854
0.0,77.45602712475853
1.0,74.42391099168353
2.0,75.80129904555045
3.0,78.97476472548988
4.0,83.62699774049838
5.0,96.76535705238531
6.0,127.31318388210389
7.0,134.97139838906568
8.0,122.69874595694526
9.0,105.49593987767729
10.0,108.49437352146066
11.0,90.49835015277584
12.0,78.1789524834025
13.0,70.40939508579245
14.0,66.46109667735219
15.0,69.657020995639
16.0,81.3731995331382
17.0,113.9541337477792
18.0,124.32386997431973
19.0,130.40416981050012
20.0,125.61659464860776
21.0,117.14409729041022
22.0,101.56027950614502
23.0,88.02165289250188
0.0,74.13231272456274
1.0,70.29827691077834
2.0,70.70302393469625
3.0,73.9150334862861
4.0,78.94159896113017
5.0,91.80823237619758
6.0,130.2150808587559
7.0,133.3393553153389
8.0,123.92928531121233
9.0,110.54826664469519
10.0,116.84460974401439
11.0,97.37798200243859
12.0,86.73479379795144
13.0,79.53075097694561
14.0,75.94293510385565
15.0,77.94740952660096
16.0,89.28691459308067
17.0,124.33414106714399
18.0,131.6806343541779
19.0,136.38140439994748
20.0,131.38331992093265
21.0,122.69127369558927
22.0,107.20933744568767
23.0,93.04310162261596
0.0,79.34175860822185
1.0,75.24005965706642
2.0,75.61397707971165
3.0,79.33694183543386
4.0,83.57575651248841
5.0,97.47819322602612
6.0,135.47322829805205
7.0,145.7171011940823
8.0,132.42229832882043
9.0,115.55315662833077
10.0,119.52783930910886
11.0,100.20779098611567
12.0,87.14422726712938
13.0,78.86943730227344
14.0,73.5316182899112
15.0,76.47747289012673
16.0,89.31703778715108
17.0,128.15594327238242
18.0,137.32978122097086
19.0,143.6136455653853
20.0,140.2853058830739
21.0,132.34147593249716
22.0,117.16503521751972
23.0,102.75295557769147
0.0,89.02803180282558
1.0,88.01558017044685
2.0,90.02362445595008
3.0,94.02156564940404
4.0,99.8126528770463
5.0,114.35317646802326
6.0,156.9496124445008
7.0,158.8433013948888
8.0,144.2568013052409
9.0,123.40166105729638
10.0,125.44164719697461
11.0,103.46221571716842
12.0,91.44747930968681
13.0,82.82211793035206
14.0,78.2173413062922
15.0,81.69423515291561
16.0,93.92576955531355
17.0,130.9800267318231
18.0,139.02989692719945
19.0,144.10217266525328
20.0,140.42468150714114
21.0,131.6928847479772
22.0,115.20414707031846
23.0,100.25118094185548
0.0,83.66383254132882
1.0,79.71914320673439
2.0,80.84056269546763
3.0,83.11822705710655
4.0,87.08135080794477
5.0,98.98193803495165
6.0,129.2424884636534
7.0,137.14504523883878
8.0,127.19201345663261
9.0,111.76462177895655
10.0,113.98344538621878
11.0,94.96189545098298
12.0,84.46740558296591
13.0,76.95761279593737
14.0,73.75585928229269
15.0,76.02639151250594
16.0,87.04367347003684
17.0,118.54735575507182
18.0,128.09640965471172
19.0,132.93249742661956
20.0,127.73683953514185
21.0,119.54747466943601
22.0,103.58719958272441
23.0,88.54380446328639
0.0,74.27658172122668
1.0,70.62379977331224
2.0,71.41498450673839
3.0,74.23036499357917
4.0,78.49802292659754
5.0,91.05520028542539
6.0,121.37743379890962
7.0,136.09557575527938
8.0,123.70724636765817
9.0,108.87790039648262
10.0,111.07795105859547
11.0,93.67818481275013
12.0,83.49899546701877
13.0,76.94723642799246
14.0,72.8916090514024
15.0,74.72430261368285
16.0,85.61064858835903
17.0,118.04514894570073
18.0,127.25480349250896
19.0,131.96232281971
20.0,127.58502279709266
21.0,118.25687494972965
22.0,102.52507524267783
23.0,87.91786748661325
0.0,72.96901589027769
1.0,68.48504366707225
2.0,68.35491779676995
3.0,69.95690275870739
4.0,73.565015475058
5.0,85.98095270422323
6.0,115.46826178047522
7.0,127.45527215568875
8.0,117.07593305038193
9.0,102.25003752548088
10.0,104.25677687973848
11.0,88.61566280564203
12.0,79.03771562590273
13.0,73.09245210784579
14.0,70.17989506939226
15.0,72.67907563369336
16.0,84.48914951435582
17.0,116.27620607551899
18.0,127.48449325710395
19.0,132.82124972707413
20.0,127.3259935175756
21.0,117.91435143550147
22.0,101.46411798318401
23.0,85.9664158298775
0.0,72.27008171861296
1.0,68.73650071983005
2.0,69.16903988977879
3.0,71.89223546436162
4.0,76.59170235402
5.0,89.74335969980922
6.0,121.70496927127516
7.0,134.32264460267484
8.0,118.43145536580272
9.0,100.18269513535652
10.0,99.30273896370696
11.0,83.00628756408945
12.0,73.97949145340372
13.0,69.07575333205543
14.0,67.55653385333224
15.0,70.49447227951289
16.0,82.28096842933334
17.0,111.02888009667109
18.0,125.54917124815542
19.0,131.33597487759158
20.0,125.74269395997247
21.0,116.48820229269768
22.0,99.16597772265766
23.0,82.45227214444708
0.0,66.65768287906086
1.0,63.20029394107377
2.0,64.15418914802632
3.0,66.80082870264826
4.0,71.57638047600875
5.0,84.96884234508993
6.0,116.64337797658222
7.0,124.21971939341516
8.0,111.75794791886445
9.0,93.55438041506439
10.0,91.42093835185675
11.0,76.58878590032926
12.0,68.73586025870324
13.0,63.81783411578339
14.0,61.31185253623044
15.0,64.2260003748397
16.0,76.30204776214792
17.0,104.58046835564359
18.0,120.51300699200527
19.0,126.94106913095835
20.0,121.64984547933146
21.0,111.44658100738322
22.0,93.51515592645924
23.0,76.83959730379863
0.0,61.36060621972654
1.0,56.43949641029713
2.0,57.67907738112161
3.0,59.62686593235102
4.0,63.82499947781146
5.0,76.53089923562109
6.0,109.10829632149944
7.0,117.76079752338192
8.0,107.99255109028495
9.0,91.87159297974966
10.0,86.69164572936633
11.0,75.71735189269917
12.0,69.71377782120439
13.0,65.38488425486041
14.0,62.89818142706979
15.0,65.48222582465793
