hour,load
15.0,257.9717518689224
16.0,314.23337885653496
17.0,428.2503073021681
18.0,486.62434498918935
19.0,481.80954265022
20.0,450.7233004874118
21.0,416.82440658810117
22.0,351.8729385506428
23.0,287.91674831995124
0.0,223.7812847688023
1.0,198.82455075201878
2.0,190.48097897035316
3.0,189.61091314073064
4.0,192.97336102293323
5.0,214.95509232159014
6.0,280.74677633170813
7.0,345.9466682251438
8.0,330.3236261843037
9.0,285.18712530071633
10.0,284.20158008650503
11.0,268.1713522482408
12.0,254.35856770915754
13.0,243.89740319433338
14.0,240.3496960229218
15.0,255.00432658746195
16.0,311.18503310202306
17.0,424.88685509550936
18.0,484.04228234019354
19.0,479.5935812946325
20.0,448.74673239069733
21.0,414.86071861529445
22.0,350.19736811594476
23.0,286.1777347456339
0.0,222.06880658323382
1.0,197.11009364263228
2.0,188.7714898846102
3.0,187.8351776747312
4.0,190.55751769059802
5.0,212.3455212351625
6.0,277.3649729933973
7.0,343.22954977337747
8.0,327.5562082661607
9.0,283.0154329776179
10.0,281.71095165457876
11.0,264.7589237960387
12.0,250.7477265645099
13.0,240.59799202811956
14.0,236.8238902146053
15.0,251.33476980923956
16.0,307.83857991614155
17.0,420.5808690083991
18.0,480.7620787337912
19.0,476.3139239850544
20.0,445.5367138938293
21.0,411.46505238099024
22.0,346.7445807551108
23.0,283.1155426369311
0.0,219.18241195683814
1.0,194.40790527327255
2.0,186.3749658188933
3.0,186.0014170449334
4.0,189.26063443785898
5.0,211.63511258198977
6.0,277.1646051758056
7.0,341.93839759500884
8.0,327.29552469305867
9.0,283.53293753705276
10.0,282.90997426331717
11.0,266.8613604072821
12.0,253.62094029249707
13.0,243.35256483742492
14.0,239.93662682915937
15.0,254.5986241448498
16.0,310.9687709405666
17.0,424.7642913360423
18.0,483.95476218673133
19.0,479.82177136427475
20.0,448.7637566117502
21.0,415.0320502365746
22.0,350.42448559944734
23.0,286.36925520817425
0.0,224.07088778865855
1.0,198.27023000109673
2.0,190.04540093755878
3.0,189.32892268469672
4.0,193.5046479533245
5.0,217.39449585382707
6.0,287.949167660844
7.0,355.9492205759571
8.0,343.22523557472846
9.0,300.7549431296004
10.0,300.84565044157523
11.0,283.79711831564896
12.0,268.3220501142185
13.0,256.75124277162087
14.0,252.32544073171888
15.0,266.4850156420552
16.0,323.4508773342159
17.0,438.1025610625408
18.0,497.6931778365258
19.0,494.0976628724995
20.0,463.25193540488834
21.0,429.06297871042153
22.0,362.49697747313803
23.0,295.19915484805165
0.0,228.82130325563418
1.0,203.6568289821512
2.0,195.51314392882105
3.0,194.9129207538553
4.0,199.14468215612243
5.0,222.7756905784286
6.0,293.23595512825455
7.0,360.6681141623549
8.0,347.06379789685246
9.0,304.12784804496954
10.0,303.90262901728676
11.0,284.3043075750911
12.0,268.04319123599987
13.0,255.47279875421995
14.0,250.96708529461156
15.0,265.16745479944177
16.0,322.42571182373985
17.0,438.15636201486274
18.0,497.2777140155959
19.0,493.75490520741585
20.0,462.9805036710243
21.0,428.6113430936014
22.0,361.85999728086097
23.0,294.39511732301867
0.0,225.8269765161301
1.0,201.25965019566053
2.0,192.95866755576944
3.0,192.59457572909443
4.0,195.48311929147215
5.0,217.59385803500768
6.0,283.50853027314787
7.0,349.0126866761633
8.0,333.4097548828849
9.0,287.84640876227417
10.0,287.492845323205
11.0,269.59623876757104
12.0,255.44612418411398
13.0,244.82057796656352
14.0,241.63888930577582
15.0,256.86663740185344
16.0,313.8333474550488
17.0,428.5939499777441
18.0,487.91375181968556
19.0,483.6583120640254
20.0,453.3158628948814
21.0,420.38851121454053
22.0,356.35885997150984
23.0,293.3916858643759
0.0,230.37398255808355
1.0,206.69204713970225
2.0,199.30545929376572
3.0,199.25000483310393
4.0,202.66239090111984
5.0,225.5467868393261
6.0,292.7306722746708
7.0,359.4528966634012
8.0,342.97452060203386
9.0,297.72117745503675
10.0,298.5618036295515
11.0,278.7563735127459
12.0,264.043544040611
13.0,252.6249450728572
14.0,249.00786693609714
15.0,263.5991548389316
16.0,321.0069178948285
17.0,437.1092790204285
18.0,495.3693654480529
19.0,491.53583415132346
20.0,461.3480024418211
21.0,427.94533177639283
22.0,363.7132914645078
23.0,299.9898368305184
0.0,236.25980996500294
1.0,211.7092766609956
2.0,203.40576334223064
3.0,202.64328417440686
4.0,205.64239133187985
5.0,227.6977980833643
6.0,294.44091471243684
7.0,359.72818516845683
8.0,343.8247542408054
9.0,299.0698253944569
10.0,300.6278208207156
11.0,282.1950317764311
12.0,267.1775337598658
13.0,256.4729906952028
14.0,252.18739726206425
15.0,266.4489566996837
16.0,322.6749613945008
17.0,438.0302401202394
18.0,496.6382025233222
19.0,491.5624115511048
20.0,460.740012473884
21.0,426.85143094024204
22.0,362.0320946636039
23.0,298.32237729301465
0.0,234.32132702184623
1.0,209.53498443436533
2.0,201.39307908706596
3.0,200.6518483682211
4.0,203.67928458115273
5.0,225.80992589056268
6.0,292.3961020415717
7.0,356.3742282939496
8.0,341.2772726763828
9.0,297.29905854838535
10.0,299.61116860649724
11.0,282.161174560538
12.0,268.2519720739188
13.0,257.3924478771805
14.0,253.15552770657075
15.0,266.83893019100776
16.0,322.5615392210645
17.0,436.52091647210193
18.0,494.5252955039737
19.0,489.3677175823249
20.0,457.9116849895517
21.0,423.7295286583951
22.0,359.0647607826078
23.0,294.96439136197824
0.0,231.0445560579783
1.0,206.03752628530697
2.0,197.91473053955528
3.0,197.49997325390524
4.0,200.71102295993566
5.0,223.15573888110168
6.0,289.229386975795
7.0,355.6661760471416
8.0,339.4925309236619
9.0,295.4349334196362
10.0,296.02324169939135
11.0,278.7980799490458
12.0,263.8121850375028
13.0,252.36594250206298
14.0,247.43136518268457
15.0,261.24693633068966
16.0,317.76280691849354
17.0,433.495027727304
18.0,490.8006487929916
19.0,486.53012286828937
20.0,456.0008862681319
21.0,422.2182635180157
22.0,357.76267378260627
23.0,294.2002045380257
0.0,232.59036170688566
1.0,207.12282941619293
2.0,198.95221901391352
3.0,198.46892324184938
4.0,202.3187132822045
5.0,226.23549666735755
6.0,296.60702142393507
7.0,364.7698132932061
8.0,352.04785274809086
9.0,310.0271695078024
10.0,312.04134237498
11.0,293.386857445368
12.0,277.0728316077635
13.0,264.9455777385786
14.0,259.2593550051745
15.0,273.57244192987923
16.0,330.3325067839635
17.0,446.20915257627024
18.0,504.9120892122494
19.0,501.1300141327428
20.0,470.6823935402409
21.0,436.71785685632886
22.0,370.0696128025031
23.0,302.7067853036549
0.0,236.20053313808245
1.0,210.60286832514097
2.0,202.08368027713496
3.0,201.25255154913805
4.0,204.71302023885676
5.0,228.28284445295378
6.0,297.11716623967834
7.0,366.268834167016
8.0,353.7551973026951
9.0,312.7090315710844
10.0,315.60284528734024
11.0,298.02023703250325
12.0,282.19241729145995
13.0,269.53336477520827
14.0,263.8025046852096
15.0,277.2406784811362
16.0,332.4695879531997
17.0,446.7373522777947
18.0,505.7004296389968
19.0,500.453519749734
20.0,469.1801410361048
21.0,434.7623569142959
22.0,368.2248678226167
23.0,301.04484985413654
0.0,232.88753903083304
1.0,208.89592133172997
2.0,201.16759251421965
3.0,200.9212257506316
4.0,204.44502314250707
5.0,227.10410351285765
6.0,293.9070343937688
7.0,359.75560746383945
8.0,343.73218926556524
9.0,299.4149540550706
10.0,300.63994449272
11.0,282.6997981457377
12.0,266.99513703145215
13.0,256.04172368011086
14.0,251.89862841888532
15.0,266.2333762441993
16.0,322.6434609551387
17.0,437.8858447897787
18.0,495.5455522272019
19.0,490.97321935460144
20.0,460.23711507547307
21.0,426.35599104117586
22.0,361.83185976432145
23.0,297.9442399932582
0.0,233.97009927559867
1.0,209.28272186683873
2.0,201.4029528642065
3.0,200.87181025385075
4.0,204.08015074881237
5.0,226.67640200613715
6.0,293.966089648069
7.0,359.49194904923644
8.0,343.07671435099536
9.0,298.7070425828562
10.0,299.909538954589
11.0,282.0266899941511
12.0,267.3489663185137
13.0,256.401723260444
14.0,252.03421993391953
15.0,265.83268314097296
16.0,321.15754912439934
17.0,435.6183630659655
18.0,493.2937907273974
19.0,488.3321734708342
20.0,457.3022534535244
21.0,423.29671361814974
22.0,358.64724807086617
23.0,294.7195447699077
0.0,230.8932839942435
1.0,205.91919610650265
2.0,197.7757533376839
3.0,197.4289896768914
4.0,200.4532213533048
5.0,223.01870479611813
6.0,289.91344421691866
7.0,355.0404855132179
8.0,339.4872428056069
9.0,294.9147282832187
10.0,295.5116669276894
11.0,277.5474447559579
12.0,263.12111161128985
13.0,251.7045774246517
14.0,246.93676019327305
15.0,261.014459263645
16.0,316.7553715704835
17.0,431.5517228915575
18.0,489.94170040510636
19.0,485.8174051501096
20.0,455.3693724093444
21.0,421.91615048929174
22.0,357.6310368573691
23.0,293.99684253416825
0.0,230.24714577755438
1.0,205.70838207499747
2.0,197.7617102393029
3.0,197.31462648846406
4.0,200.51102918004952
5.0,222.78054883099685
6.0,289.4291680862456
7.0,354.4059966837033
8.0,338.19418778578074
9.0,292.1421021781889
10.0,291.15322308855184
11.0,273.20262789204145
12.0,258.26252219184494
13.0,246.85692132909034
14.0,242.69112807250843
15.0,257.72164145382743
16.0,314.28833689509855
17.0,430.01800758642804
18.0,488.88614434361205
19.0,485.0461395971571
20.0,455.1955583068522
21.0,422.0937280877317
22.0,358.2925651508553
23.0,295.34139049119653
0.0,232.06006938170856
1.0,208.10037837434484
2.0,201.0501050001255
3.0,201.4513555310896
4.0,205.8214462730637
5.0,229.07415880565856
6.0,297.8684814301111
7.0,362.5470113536461
8.0,345.65754632420663
9.0,298.06178105156596
10.0,297.36619655548515
11.0,277.1796029067441
12.0,260.601760081263
13.0,248.1326085532988
14.0,243.7909052434958
15.0,258.4220729611152
16.0,314.992046300374
17.0,431.63674452340246
18.0,490.080671007006
19.0,486.71874772418505
20.0,456.931827567312
21.0,423.99648068850104
22.0,360.41744626989635
23.0,297.45123648588907
0.0,236.13466601869567
1.0,210.89176632593495
2.0,202.82652790352478
3.0,202.02699868158282
4.0,205.56185573351235
5.0,229.4172351145862
6.0,299.103188545458
7.0,367.3922534654864
8.0,353.0726695112013
9.0,309.1394977539678
10.0,309.63409136908285
11.0,290.15639740744933
12.0,272.66563465500815
13.0,259.55888153780234
14.0,253.75783048548013
15.0,267.2290671904913
16.0,323.3845597852968
17.0,438.953602245628
18.0,498.61674071402115
19.0,495.0635029467498
20.0,464.9945334071223
21.0,431.4142632197643
22.0,365.3425086964194
23.0,298.32770717835143
0.0,232.1671824319897
1.0,206.9303134417855
2.0,198.61150539147613
3.0,198.19974938977833
4.0,202.49362807787304
5.0,226.4004796987169
6.0,295.95083996905635
7.0,364.2383572635986
8.0,350.3545720599331
9.0,307.1793868075779
10.0,307.1884118734859
11.0,288.3964371254608
12.0,271.90729375156184
13.0,259.3526942604676
14.0,254.35817023397655
15.0,268.3379313921597
16.0,324.02069909924734
17.0,438.61895823075184
18.0,497.7130413806757
19.0,493.6365932356296
20.0,462.72750382538675
21.0,428.1858938078159
22.0,361.05873349943215
23.0,293.6221814043701
0.0,224.76980333176613
1.0,199.6360228392906
2.0,191.3070808145824
3.0,190.7488594148689
4.0,193.8482870168103
5.0,216.00483352929317
6.0,282.20443531004116
7.0,348.060239321193
8.0,332.2293476404273
9.0,288.6096539389371
10.0,289.0526931734062
11.0,272.7695494756643
12.0,258.94682458084213
13.0,248.87641321141442
14.0,244.98427713423058
15.0,258.94473297367716
16.0,313.91980681076404
17.0,427.2247785277417
18.0,485.5766834106157
19.0,480.61306764381794
20.0,449.3949732642603
21.0,415.49735521506193
22.0,351.07470295040804
23.0,287.2072373309924
0.0,223.33004617332566
1.0,198.40604888016512
2.0,190.25263253389488
3.0,189.9014220081336
4.0,193.39124967758224
5.0,216.04007643931402
6.0,282.75125076110686
7.0,348.3832460275767
8.0,332.4870136976677
9.0,288.4878940837829
10.0,288.6681726917524
11.0,271.83766325059685
12.0,256.8347452500982
13.0,246.0691103655437
14.0,241.35209966164422
15.0,255.46520040483824
16.0,310.8429514886045
17.0,424.3002725496996
18.0,484.0585057557505
19.0,479.5406310894503
20.0,448.947390689678
21.0,415.43765456271234
22.0,351.4613469699909
23.0,288.3931868899867
0.0,225.44415946730714
1.0,202.37603089201338
2.0,195.0896239015726
3.0,196.34790531805595
4.0,200.41628365064406
5.0,224.5798385458099
6.0,287.0953633905111
7.0,346.57418543120485
8.0,326.75364731240717
9.0,286.7751820674632
10.0,286.4120553625292
11.0,267.70204877774603
12.0,252.78931259742112
13.0,241.70495360356955
14.0,237.29387249592887
15.0,248.4258276272197
16.0,293.4218596939105
17.0,392.6954160500374
18.0,451.17298975766295
19.0,475.6966809234185
20.0,458.95237886513695
21.0,423.1524207464651
22.0,357.7048524068844
23.0,295.3563393488454
0.0,230.65484114052848
1.0,206.5826901619428
2.0,198.04670675067396
3.0,197.66628606739752
4.0,201.10717545160603
5.0,225.05656054665434
6.0,285.8294738733037
7.0,346.25706793195286
8.0,325.76521706533947
9.0,285.39273082290435
10.0,284.97168955689267
11.0,266.17408784946934
12.0,251.5247517448819
13.0,240.52490486217926
14.0,237.12483112804827
15.0,248.17289075546933
16.0,293.4025373233933
17.0,393.49411915107004
18.0,451.6358593801309
19.0,476.40450275590774
20.0,460.0926943957553
21.0,424.1907371493953
22.0,358.6832592168355
23.0,296.41125683363924
0.0,231.6649619160972
1.0,207.90028637242733
2.0,199.5303008757132
3.0,199.1004497215462
4.0,202.41036063386466
5.0,226.3019320439526
6.0,288.0414043334298
7.0,347.7847002499107
8.0,327.98088039689276
9.0,289.3086538013638
10.0,289.5792669551806
11.0,272.591837394773
12.0,257.54874127939496
13.0,246.3049745988414
14.0,242.14181721463316
15.0,252.8905211219892
16.0,297.7625526610761
17.0,397.3101614132752
18.0,455.5872004740929
19.0,479.9190518579809
20.0,463.5507424219233
21.0,427.9562421735794
22.0,362.67342661408964
23.0,300.7530564160213
0.0,238.2395887072955
1.0,213.57747527840752
2.0,205.1942901961758
3.0,205.24674247887995
4.0,209.40413175657451
5.0,234.81387540930078
6.0,300.89845282259853
7.0,362.65041661864734
8.0,344.2675598194816
9.0,306.25073600135715
10.0,307.3290563435176
11.0,287.5343106881181
12.0,271.0061576201899
13.0,257.72682353742755
14.0,251.94056991639664
15.0,262.9741919787595
16.0,308.3310806867626
17.0,410.2567795541225
18.0,469.1497515443219
19.0,495.0017447138625
20.0,479.20120796629755
21.0,443.66635740949516
22.0,376.4964293018134
23.0,311.1468874085473
0.0,243.90043646054164
1.0,219.6890217870035
2.0,211.48464440065678
3.0,211.42214384005297
4.0,215.79569590512412
5.0,241.12522558691813
6.0,306.2563957563626
7.0,368.0960869289625
8.0,349.5280586933322
9.0,309.91736302046183
10.0,309.35959474060724
11.0,288.2625734303095
12.0,270.35998507025056
13.0,257.09982421595475
14.0,250.19175296663877
15.0,260.52457413014383
16.0,305.7369808588081
17.0,406.81218694315777
18.0,465.83845971233035
19.0,491.0403485385795
20.0,474.9454397283319
21.0,438.67638961143564
22.0,371.3843006834505
23.0,305.87306990247663
0.0,236.39183404874294
1.0,212.4952633398591
2.0,204.09495212067276
3.0,204.27228066682926
4.0,207.57252952418142
5.0,231.5898233208741
6.0,293.44378515553416
7.0,352.53409482067445
8.0,331.6520835858733
9.0,289.96642985313804
10.0,288.4194184559684
11.0,267.4456042711263
12.0,251.8227081268231
13.0,239.90172455063066
14.0,234.62715438833834
15.0,245.4381461899696
16.0,290.6072851377835
17.0,391.1517852021996
18.0,450.333358879385
19.0,475.77013185999937
20.0,460.10583542567935
21.0,424.8280103665091
22.0,359.56786859695825
23.0,297.77650029580434
0.0,233.05289203674548
1.0,209.12733382556712
2.0,200.86101680415197
3.0,200.7373447419544
4.0,204.2320110830488
5.0,228.13891430489858
6.0,290.13071622191524
7.0,348.8704854053135
8.0,328.188087430468
9.0,287.3148170324828
10.0,286.6635959525127
11.0,267.56057301077226
12.0,251.5742967153836
13.0,239.8986951216738
14.0,235.00874652867253
15.0,245.583692272771
16.0,290.1147542656145
17.0,388.9319846879762
18.0,448.13912919552735
19.0,473.2734753834137
20.0,456.8533448118476
21.0,421.4065113854485
22.0,356.05158764152225
23.0,293.62739379467604
0.0,228.3088771624786
1.0,203.96666668128444
2.0,195.21198546499923
3.0,194.91282199542
4.0,198.43707591963715
5.0,222.19566219992095
6.0,283.65470013757624
7.0,342.57680037014387
8.0,321.88216821167424
9.0,281.4906364951729
10.0,280.66727893662437
11.0,262.4009486250114
12.0,247.47823883339373
13.0,236.26670139483062
14.0,232.11563936084536
15.0,243.49029389891257
16.0,288.6176168360537
17.0,386.9784175236081
18.0,446.4162842958546
19.0,470.74907848432497
20.0,454.65676384917225
21.0,418.97466469541695
22.0,353.56516496755916
23.0,291.20291440779886
0.0,226.62935287507713
1.0,202.7831220248725
2.0,194.32278053159956
3.0,194.32652228888267
4.0,197.86577612494003
5.0,221.6647515852171
6.0,283.42913310792767
7.0,341.3199404490031
8.0,320.47259097497783
9.0,280.19940336352596
10.0,278.2365566064957
11.0,260.07396799253206
12.0,244.52457300790724
13.0,232.90215006201123
14.0,228.47149448022438
15.0,239.5795007549688
16.0,284.3641950879921
17.0,383.1606614172013
18.0,442.77645224390847
19.0,468.06741267385513
20.0,452.14445154908395
21.0,416.9283896113224
22.0,351.97255287311725
23.0,290.19901755681843
0.0,225.68570785984028
1.0,202.26387068447715
2.0,194.37335014340894
3.0,195.05248049987375
4.0,199.06950325201177
5.0,223.66329266398708
6.0,286.96499978771874
7.0,345.6292957801151
8.0,324.52137156156647
9.0,283.00250767775816
10.0,281.22875631926223
11.0,262.324114370329
12.0,247.30155260467984
13.0,235.630276588056
14.0,231.21993884431825
15.0,242.4923167832302
16.0,287.01409673036824
17.0,386.2041969119834
18.0,445.42952574331645
19.0,470.7131449085432
20.0,454.88796776863313
21.0,419.50036566087556
22.0,353.9174143038642
23.0,291.75353683837386
0.0,228.81770522080973
1.0,204.2315156164
2.0,195.42409413818672
3.0,194.8249420367605
4.0,198.82291096604442
5.0,223.73221427701728
6.0,289.4292796266156
7.0,350.19150008445183
8.0,332.0344143074315
9.0,293.73812541271207
10.0,292.3888420346813
11.0,273.4978699626922
12.0,257.17576907373956
13.0,245.0345685989166
14.0,240.09680943698058
15.0,251.12396160670983
16.0,296.0341027386277
17.0,395.699252818393
18.0,456.454545035246
19.0,482.5740932626097
20.0,467.038224634452
21.0,431.65928321504117
22.0,364.7814589399408
23.0,299.62035909041407
0.0,232.55765671626023
1.0,208.63639090667158
2.0,200.3055855240921
3.0,200.3902592486313
4.0,204.59963147832576
5.0,230.23100387719953
6.0,296.18720077499074
7.0,357.37929527473784
8.0,339.4781319964813
9.0,301.18999807536017
10.0,301.0894945676299
11.0,281.6275732480344
12.0,265.23709770795244
13.0,252.82487899490786
14.0,247.1812116581184
15.0,258.1174586407171
16.0,302.77977251130613
17.0,403.14427306130585
18.0,462.54579271561005
19.0,488.1462199492814
20.0,471.9102011564855
21.0,436.40261377635034
22.0,369.31072541730543
23.0,304.06324783085097
0.0,234.59241080536535
1.0,210.76019575111826
2.0,202.80048793822377
3.0,202.7088635565632
4.0,205.98327544374638
5.0,229.7540939169637
6.0,290.87916590850233
7.0,348.8913357333679
8.0,328.61814217011386
9.0,288.53103912306676
10.0,287.7905016771699
11.0,268.563724921001
12.0,252.842427578192
13.0,240.88608701628235
14.0,235.85201269468746
15.0,246.48407165217955
16.0,290.2211811547371
17.0,388.8731153247509
18.0,447.8977138799983
19.0,472.25760752957495
20.0,455.48550589243996
21.0,419.4782901144736
22.0,353.98246558721456
23.0,291.5373696923495
0.0,226.5407446994045
1.0,202.35541655354075
2.0,193.67367140887748
3.0,193.05850838480274
4.0,196.2530271464022
5.0,219.75360494368252
6.0,281.06291638593336
7.0,338.5808383639124
8.0,318.67916697215355
9.0,279.18272861562514
10.0,277.0316166047759
11.0,259.3112891213394
12.0,244.68590739533943
13.0,233.30817907507804
14.0,229.00680069085485
15.0,240.30248566479696
16.0,284.2503648766448
17.0,382.0056917875455
18.0,441.9074679693898
19.0,467.44052840032964
20.0,451.49013127057435
21.0,416.50171670326307
22.0,351.82390882779094
23.0,290.1511906611659
0.0,225.58803933803767
1.0,202.381468363784
2.0,194.3976952678081
3.0,194.42490843212548
4.0,198.14861474008416
5.0,222.42259618236787
6.0,284.4407678965312
7.0,342.2658121902115
8.0,322.1392984458352
9.0,281.5138853886404
10.0,279.54164619456515
11.0,260.68348548520606
12.0,245.2810618321363
13.0,233.42438734214798
14.0,229.01941192115225
15.0,240.09479696253712
16.0,284.11632602552163
17.0,382.34597251197476
18.0,442.4389092548596
19.0,467.9727420613934
20.0,452.2061337545057
21.0,417.0759238704559
22.0,352.40704739892806
23.0,290.94224895468614
0.0,226.76746683160295
1.0,203.38482624493378
2.0,195.57787719954266
3.0,195.79232985654997
4.0,199.7317210608567
5.0,223.85446637728234
6.0,285.5431636900541
7.0,343.5553899339002
8.0,323.481148992133
9.0,283.53628430681835
10.0,283.4974788416754
11.0,265.5056090541481
12.0,250.99226224816638
13.0,239.7200018151816
14.0,235.17375046877729
15.0,245.89267178823283
16.0,289.80540306685884
17.0,388.05625984830823
18.0,447.11021213307225
19.0,472.22237552429874
20.0,456.0541231921795
21.0,420.6619277057358
22.0,355.39070920505014
23.0,293.6377138980267
0.0,229.18010090837907
1.0,205.69894721436566
2.0,197.36608263490592
3.0,197.11162557908648
4.0,200.43478431004465
5.0,224.74168022221264
6.0,287.04897307409186
7.0,343.6828969621403
8.0,323.3969518346968
9.0,282.7033537669512
10.0,281.30791572874676
11.0,261.72383354966746
12.0,246.22899671620198
13.0,233.86010025358192
14.0,228.86203459978387
15.0,239.63480957968628
16.0,283.4607921609139
17.0,381.3555428855506
18.0,440.89297965662877
19.0,466.2162789264395
20.0,450.11054853681264
21.0,414.58526009663655
22.0,349.2286956918879
23.0,287.0004952372304
0.0,224.1179882471965
1.0,199.52165274596402
2.0,190.74661807278156
3.0,190.1971175867995
4.0,194.04017023371375
5.0,218.90359805259507
6.0,283.38683764519806
7.0,343.5116697406418
8.0,326.40461533188903
9.0,287.97571504294865
10.0,287.3972092326538
11.0,269.9456263023301
12.0,253.89516833228507
13.0,240.82620594248237
14.0,234.51439916488178
15.0,244.61335148454162
16.0,288.6624443368493
17.0,386.2526786524867
