hour,load
22.0,952.3334439322455
23.0,812.1812868505782
0.0,677.9503390957265
1.0,639.7861471870639
2.0,644.6029013675821
3.0,662.6539284834222
4.0,689.7960972118196
5.0,760.095597248134
6.0,979.9275183050801
7.0,1110.4571756332614
8.0,996.1431898527962
9.0,829.4785445766482
10.0,846.9512424819757
11.0,732.5956378819537
12.0,668.3658013092128
13.0,627.0406650473378
14.0,612.3046858406392
15.0,653.4872710105311
16.0,801.6475311927597
17.0,1131.9490815414913
18.0,1251.4443180159874
19.0,1236.0319503241603
20.0,1164.8623147386622
21.0,1089.4168331194494
22.0,941.6703370951153
23.0,799.7097199634849
0.0,664.4813897966188
1.0,627.1434393082952
2.0,635.0698327186741
3.0,657.6055890810305
4.0,687.5292588913961
5.0,757.8580576865996
6.0,1006.4530050957638
7.0,1110.7756543585856
8.0,998.1734059877277
9.0,832.4366314145416
10.0,847.2618690744486
11.0,738.7297065475753
12.0,677.7921164294332
13.0,638.6549252977422
14.0,622.484568964572
15.0,658.6545017187922
16.0,806.0864833060001
17.0,1122.9405809337884
18.0,1247.2250892319632
19.0,1225.4207879052617
20.0,1148.693130981193
21.0,1070.1862416966433
22.0,916.1253384492533
23.0,764.8856999523407
0.0,619.5917333971826
1.0,576.2023117132496
2.0,574.254308856383
3.0,593.0594157184237
4.0,618.9551289413876
5.0,690.6910263917681
6.0,916.3357777193052
7.0,1062.8368337028883
8.0,959.9089188342928
9.0,815.6439572969211
10.0,834.933774552788
11.0,745.3976173469207
12.0,691.9002068898584
13.0,651.9245965738853
14.0,634.2140772256255
15.0,672.6724607442973
16.0,820.1845313898963
17.0,1148.5818756876304
18.0,1265.1206758886044
19.0,1248.6668769892303
20.0,1176.7194498794695
21.0,1099.117483348865
22.0,944.0262838552649
23.0,792.3616657914913
0.0,644.3714902924969
1.0,598.5575742106895
2.0,596.9922152129469
3.0,616.7734132250664
4.0,646.421290115131
5.0,719.1453045745775
6.0,943.8863870473951
7.0,1074.08255259782
8.0,975.7438785317811
9.0,822.8288790903182
10.0,840.9244641942931
11.0,726.7698684716488
12.0,665.9608073566932
13.0,625.1015672339578
14.0,608.9772033836882
15.0,645.9750536694222
16.0,791.803360533156
17.0,1110.9852528308365
18.0,1236.1704989570803
19.0,1220.9295289216386
20.0,1147.0102848264225
21.0,1068.1758601989793
22.0,912.5686541257448
23.0,763.611779809924
0.0,627.2114231746751
1.0,585.3983681668644
2.0,584.1919581801797
3.0,600.989639016292
4.0,627.9987739554607
5.0,703.6611979203482
6.0,939.450544619517
7.0,1061.322395163628
8.0,971.4961577204954
9.0,825.7419263557591
10.0,829.3571323606969
11.0,727.0090565894125
12.0,670.0870854548803
13.0,636.4261638721805
14.0,621.1430031545311
15.0,657.3218306496848
16.0,802.3022484992306
17.0,1108.1330216600377
18.0,1244.4410844481486
19.0,1231.8275675897469
20.0,1155.1381053304224
21.0,1071.0212175185095
22.0,904.8799369869155
23.0,743.6392446617251
0.0,591.5473130363298
1.0,549.2107797423687
2.0,549.0471492462136
3.0,567.0606646955868
4.0,597.252374381778
5.0,673.2154343386974
6.0,911.2900182234192
7.0,1051.9665298118186
8.0,959.6873120043994
9.0,814.1785860756213
10.0,828.456234490421
11.0,734.7194280073148
12.0,683.6507248161872
13.0,648.4555815006704
14.0,633.6704666311913
15.0,668.3058971928234
16.0,811.9329212024131
17.0,1127.5821575277107
18.0,1256.1810160277753
19.0,1243.023721018796
20.0,1166.7125834583455
21.0,1084.0698572455872
22.0,923.117457720957
23.0,766.579242840062
0.0,612.556941019277
1.0,574.262303512048
2.0,576.8738334749643
3.0,597.0121246622357
4.0,626.2340036860028
5.0,698.32044039766
6.0,935.2126988585092
7.0,1059.0227997060153
8.0,952.1025248900593
9.0,797.6221699426776
10.0,811.6143167382594
11.0,714.8206069757003
12.0,668.1207941784551
13.0,635.3356417392683
14.0,624.1023970926274
15.0,659.3688982299144
16.0,803.4752839242093
17.0,1119.4469586168116
18.0,1246.248405157503
19.0,1225.296941421085
20.0,1151.728712442677
21.0,1073.3996562255195
22.0,916.2428750372138
23.0,763.7592955300593
0.0,616.5161767409984
1.0,571.3637461262541
2.0,568.0610880590228
3.0,580.6502158131233
4.0,601.8208747140172
5.0,670.3534384788176
6.0,897.6064372700174
7.0,1029.7951905442817
8.0,943.2625611972809
9.0,804.7993291653797
10.0,819.9710727498834
11.0,715.4067590881687
12.0,659.4750902957492
13.0,625.8555528230489
14.0,612.5440284972431
15.0,649.4488361070231
16.0,795.6033373893652
17.0,1109.9743511159832
18.0,1240.111281770863
19.0,1226.7802481413453
20.0,1153.8382723974003
21.0,1074.134374081135
22.0,917.2224586374265
23.0,765.5332502957236
0.0,617.1583210679416
1.0,570.091985599492
2.0,565.5294172081993
3.0,579.413694368795
4.0,603.3322520145917
5.0,674.5233085811514
6.0,912.963511613083
7.0,1045.0308037894902
8.0,943.8914802585791
9.0,801.0175083442433
10.0,810.6557323560957
11.0,719.1223632649427
12.0,665.5544685831842
13.0,628.4959842400166
14.0,611.3789371975254
15.0,650.14003357312
16.0,799.3514905128845
17.0,1119.4377722950128
18.0,1249.1745603750128
19.0,1236.534993135253
20.0,1161.1403174250554
21.0,1080.1116518446033
22.0,920.9847819804108
23.0,768.2073839837182
0.0,615.8178977799657
1.0,563.9861762363741
2.0,554.2092320035133
3.0,564.2612877544464
4.0,586.8820295096059
5.0,655.6421280080618
6.0,873.8619423095049
7.0,1008.269502167785
8.0,928.042377202991
9.0,796.1438056572518
10.0,805.7849641428078
11.0,722.3490520632341
12.0,665.0113606768648
13.0,627.406806347397
14.0,610.5433239586042
15.0,648.354970514796
16.0,796.2237776475952
17.0,1118.269992899672
18.0,1244.912899118321
19.0,1231.8352092104035
20.0,1158.5376745230935
21.0,1080.6336542247939
22.0,927.7436322862851
23.0,780.4121965170675
0.0,638.7940059769153
1.0,598.1644473004237
2.0,599.3109073026193
3.0,617.6716681130612
4.0,642.8043845591145
5.0,713.0293200680437
6.0,934.8464165671425
7.0,1061.811523162956
8.0,969.3393659841947
9.0,824.1328807550889
10.0,839.3464998745239
11.0,732.2610138055533
12.0,677.010521130337
13.0,637.0479615396633
14.0,619.5663017687746
15.0,660.0318669122569
16.0,810.3084660860154
17.0,1137.3540006038909
18.0,1259.4857511326197
19.0,1244.4167590393238
20.0,1171.4687451713924
21.0,1093.2049473193674
22.0,938.9495680816549
23.0,791.6365517765224
0.0,655.1794733239852
1.0,615.2913367012594
2.0,620.2485396167111
3.0,641.9377827455256
4.0,673.2380746797484
5.0,752.0738023163373
6.0,998.4476655653893
7.0,1124.5193888125962
8.0,1027.2273881223025
9.0,873.0698564505193
10.0,893.451404950195
11.0,774.6297788819803
12.0,708.0166372635836
13.0,662.386117661062
14.0,641.5765790668357
15.0,677.5742749837252
16.0,832.8440438568499
17.0,1156.4656365852536
18.0,1286.574613167862
19.0,1276.0935102042245
20.0,1206.918287698986
21.0,1129.617897560489
22.0,970.7112482125854
23.0,815.6815065553785
0.0,667.6308901843754
1.0,624.6828150841126
2.0,624.972443140633
3.0,643.2467784541141
4.0,672.6389594967958
5.0,747.6199791151043
6.0,982.6047889045733
7.0,1105.1136469609348
8.0,1013.2911729504184
9.0,864.8679171002144
10.0,874.6312527546705
11.0,769.4839749008765
12.0,705.7286776204306
13.0,658.3686268015101
14.0,638.369929416817
15.0,674.9600528225417
16.0,820.5915696687226
17.0,1149.8574504724197
18.0,1275.7527647142133
19.0,1262.3888773974136
20.0,1188.250931298991
21.0,1109.1639641949375
22.0,950.918190803643
23.0,794.1754449410022
0.0,638.887074672694
1.0,598.5231030233131
2.0,596.9427862982723
3.0,613.6294325835427
4.0,638.1695654542592
5.0,710.6973549049032
6.0,926.8528018009644
7.0,1056.5188405383485
8.0,969.2364555444558
9.0,821.2775695231755
10.0,831.1488503986824
11.0,727.9953540100469
12.0,671.1635613771701
13.0,633.2898506558925
14.0,617.8663749827949
15.0,655.0875211269437
16.0,801.3444462075945
17.0,1124.2504301989104
18.0,1249.108838059531
19.0,1238.4716063260923
20.0,1168.0429618646479
21.0,1094.5201422021746
22.0,943.5362059990954
23.0,800.2401829418524
0.0,666.1474119367504
1.0,630.7310726703764
2.0,634.1013574525704
3.0,655.1702402443955
4.0,684.4451493660207
5.0,759.1944394025901
6.0,1005.2727049660747
7.0,1126.8158344013066
8.0,1019.3887414964508
9.0,856.6174133314381
10.0,878.4276780508231
11.0,767.3029051786702
12.0,694.2324115834531
13.0,647.9615269437647
14.0,624.3677295927039
15.0,655.9183380379843
16.0,799.4474532491159
17.0,1131.9550196895666
18.0,1247.8942438365566
19.0,1234.663372644053
20.0,1162.226077494099
21.0,1089.9378738813916
22.0,941.2428670763123
23.0,798.9911213943632
0.0,660.1582232546031
1.0,620.901586011474
2.0,622.915548072268
3.0,639.8594220076342
4.0,668.163745857587
5.0,743.3569234763602
6.0,983.8074398857802
7.0,1096.895262890682
8.0,989.0050449206414
9.0,827.1119215780161
10.0,836.5516778062538
11.0,725.0143430778583
12.0,659.2226688527483
13.0,618.5543640319311
14.0,599.8953498469976
15.0,634.9169631274619
16.0,778.4669325893549
17.0,1102.8734503226501
18.0,1228.8229970602365
19.0,1217.4667035019838
20.0,1147.9876743489708
21.0,1074.5941814178302
22.0,925.5400747414475
23.0,783.0490692887638
0.0,647.3888392976437
1.0,608.2718877196988
2.0,612.74771491407
3.0,636.8584789081407
4.0,666.3544288695332
5.0,741.082669016236
6.0,975.8116706891925
7.0,1089.7033565984673
8.0,984.3586177798772
9.0,824.1250546188506
10.0,824.688599131242
11.0,720.5685530874601
12.0,666.6471007823068
13.0,629.2367589660345
14.0,610.3032622891695
15.0,645.2329979487464
16.0,788.5990462230386
17.0,1101.289108978502
18.0,1233.1212578336092
19.0,1219.803816479417
20.0,1144.2748998038255
21.0,1062.6280373232014
22.0,903.4491348113603
23.0,750.1611851789518
0.0,604.9848270123715
1.0,561.5472470352262
2.0,561.415330362609
3.0,581.1036203300564
4.0,610.604168294383
5.0,684.4590281494025
6.0,931.2079249674119
7.0,1040.3731463735553
8.0,947.0467772785418
9.0,799.1645744588468
10.0,812.2054948705747
11.0,715.9309418151075
12.0,663.8779227970157
13.0,626.4025122250357
14.0,610.3430237848169
15.0,645.2831616313051
16.0,788.8751169704123
17.0,1104.9612876304889
18.0,1236.4785617310965
19.0,1225.453552869082
20.0,1152.4807472856162
21.0,1071.7080365820568
22.0,912.5026341190394
23.0,761.4908937063584
0.0,620.1959417776706
1.0,578.6300051492095
2.0,576.0727731033265
3.0,590.787599184564
4.0,619.2311958063627
5.0,699.7460388947316
6.0,955.2650532272446
7.0,1068.3686407643738
8.0,977.7996133963653
9.0,832.4706784698246
10.0,836.3866549456063
11.0,745.3154602027737
12.0,688.2064454996835
13.0,647.3666426102574
14.0,628.8745340650833
15.0,662.5960577961372
16.0,805.6478783136972
17.0,1103.7273019745735
18.0,1252.1324367738857
19.0,1242.3908067466525
20.0,1167.322737086437
21.0,1081.8885647808752
22.0,915.6930071176045
23.0,752.2965550186951
0.0,596.0670238350029
1.0,547.1734425352471
2.0,541.6048359408671
3.0,554.7933648081114
4.0,577.9798290860911
5.0,648.940219309966
6.0,874.9902165121828
7.0,1018.8187040238598
8.0,940.172233099575
9.0,804.3002659020196
10.0,796.703543836746
11.0,722.6872471769021
12.0,672.6750811909582
13.0,639.8683144248519
14.0,624.6073704242577
15.0,659.5448044149942
16.0,801.6513615665696
17.0,1091.7815640214908
18.0,1242.9494569965682
19.0,1230.8448350463952
20.0,1151.0600031261454
21.0,1063.1906078491945
22.0,890.2508817457822
23.0,716.6463141502063
0.0,545.8469375009241
1.0,491.1924015564239
2.0,479.6873081213408
3.0,488.5456879569306
4.0,509.3511452470935
5.0,579.6909037819602
6.0,803.1033369141898
7.0,947.3516085732033
8.0,874.5023690686306
9.0,749.1065653006042
10.0,755.5092382735625
11.0,694.3807443031862
12.0,653.4794532849977
13.0,623.7264848621229
14.0,611.3338773171126
15.0,646.6631533393628
16.0,786.427102706493
17.0,1086.7142705762153
18.0,1225.4981184790538
19.0,1212.827095195301
20.0,1136.2010375391476
21.0,1053.6674516286123
22.0,891.2111799717593
23.0,732.9445646433082
0.0,579.8781183999268
1.0,530.06610579849
2.0,523.7710413085356
3.0,539.0611549567717
4.0,562.1177766318749
5.0,632.7854548679154
6.0,854.1336380029379
7.0,987.8694540163507
8.0,912.3250739355927
9.0,774.398222009362
10.0,779.1294884264966
11.0,688.5521432186054
12.0,635.1120890558086
13.0,598.3248324773951
14.0,581.6604951371764
15.0,617.391606400066
16.0,760.9085578158985
17.0,1064.78214908357
18.0,1207.8364484576266
19.0,1197.8389314734789
20.0,1123.8159474611275
21.0,1040.4710239169706
22.0,878.1838640818372
23.0,723.7954285639034
0.0,628.4113482157638
1.0,585.1092706209904
2.0,562.8471201122051
3.0,565.7576650365196
4.0,579.345961126733
5.0,648.4882195655728
6.0,856.0969024248036
7.0,992.8495632907164
8.0,910.3963332646318
9.0,799.8288488173454
10.0,824.0383808891606
11.0,738.6257681816357
12.0,690.7354994243923
13.0,664.935646786259
14.0,658.657407489084
15.0,687.1500332549001
16.0,796.9028313640214
17.0,1062.13577903346
18.0,1192.1142674891241
19.0,1244.5417669879116
20.0,1195.0493130203288
21.0,1099.7452096639558
22.0,927.3278967901197
23.0,764.6165823626171
0.0,601.6599031830557
1.0,544.9268100577182
2.0,531.8804985528272
3.0,539.0089213243306
4.0,555.7861946969372
5.0,629.1618840501396
6.0,831.9615063340987
7.0,968.4419957112758
8.0,897.054603913979
9.0,786.8800371939013
10.0,811.9234680456457
11.0,738.7501637116607
12.0,697.1002565571447
13.0,670.7763288249178
14.0,661.3039125506575
15.0,692.6248457421617
16.0,805.6424372798568
17.0,1076.6912886950004
18.0,1209.2763454061142
19.0,1264.8904174496993
20.0,1219.6146170663771
21.0,1127.5618358715737
22.0,959.1983269094878
23.0,803.0038497111175
0.0,644.5593937815233
1.0,594.4598062607898
2.0,585.7424696277751
3.0,596.2167636681121
4.0,619.1276971558532
5.0,695.0186462552308
6.0,919.5466675372799
7.0,1053.4878549297512
8.0,965.1444662539575
9.0,849.7537290735823
10.0,881.1238732836503
11.0,797.9639787364373
12.0,739.3846160043857
13.0,706.1619718885703
14.0,694.9911734844204
15.0,725.9618644756073
16.0,844.0531028940237
17.0,1137.0493762279677
18.0,1256.5723774296723
19.0,1310.8164302823616
20.0,1266.3209652859093
21.0,1177.3137343003361
22.0,1012.2018700025084
23.0,861.7310974357897
0.0,711.9737923508162
1.0,662.8711562772938
2.0,656.5623258099001
3.0,672.2190432169998
4.0,699.5097931196153
5.0,779.0280255646308
6.0,1026.0951881449398
7.0,1154.935578962495
8.0,1060.8519156190605
9.0,934.9931336259629
10.0,967.3001722776482
11.0,853.491743077173
12.0,787.4782629363625
13.0,746.6392285312343
14.0,726.7577600035477
15.0,758.0985926322851
16.0,879.4513282648206
17.0,1185.1534781264027
18.0,1298.3518660224336
19.0,1351.70073425798
20.0,1310.8376359154247
21.0,1223.109583322847
22.0,1058.62119541299
23.0,903.9037674940422
0.0,755.6885127183821
1.0,718.4075694356347
2.0,722.9542171018677
3.0,743.1022977332324
4.0,775.3305445037654
5.0,860.1319761316115
6.0,1116.665983982384
7.0,1209.7500028221202
8.0,1106.2617300728205
9.0,957.4377608757005
10.0,988.1382008578695
11.0,843.1439463561271
12.0,769.7632367124263
13.0,724.498600246163
14.0,706.4030806784389
15.0,732.1622066777064
16.0,846.3281381147889
17.0,1143.8688286060442
18.0,1260.5318977158179
19.0,1312.3096749981214
20.0,1267.5650139299064
21.0,1178.9641086779836
22.0,1013.349491057392
23.0,856.7394971211497
0.0,697.0197340226711
1.0,659.729839138718
2.0,663.6702246439013
3.0,686.5901083906061
4.0,720.441210386582
5.0,800.9353198037405
6.0,1034.2496528905156
7.0,1135.6363194321386
8.0,1024.3899082768482
9.0,872.9320344250159
10.0,897.172794298663
11.0,764.2897410962571
12.0,699.1955700677688
13.0,659.7436857900731
14.0,642.1606822063152
15.0,668.7659570755349
16.0,781.2704791661627
17.0,1064.2656981768705
18.0,1188.76757867601
19.0,1245.038474878656
20.0,1206.2921961439606
21.0,1121.397304763104
22.0,962.2286704833003
23.0,814.8585834897588
0.0,668.6166434270677
1.0,628.641144816927
2.0,627.9659858526188
3.0,645.878166739056
4.0,671.7232218515924
5.0,746.1808156639522
6.0,959.2956616114402
7.0,1062.700135036524
8.0,962.1326749761647
9.0,824.7358108088846
10.0,829.9460363340353
11.0,728.5660400855462
12.0,670.9106427560088
13.0,640.8462709417789
14.0,628.872455922639
15.0,658.6812741023283
16.0,771.1127473137894
17.0,1041.4416337646044
18.0,1175.414299623109
19.0,1231.0951412025477
20.0,1184.441562021954
21.0,1092.4809241619766
22.0,926.976377401163
23.0,775.8995753344337
0.0,623.7649078084366
1.0,579.7259844033005
2.0,578.4868759239234
3.0,596.61984504443
4.0,628.1764571650187
5.0,707.076666845369
6.0,938.5275079984908
7.0,1036.2421720670206
8.0,929.6475753663112
9.0,789.849587766337
10.0,799.3395187451545
11.0,698.7244018502288
12.0,646.8592475075527
13.0,610.1162075027293
14.0,596.2355203570739
15.0,624.9552243439415
16.0,739.9283497445169
17.0,1008.2178780586702
18.0,1146.0663080559286
19.0,1202.262398466981
20.0,1160.3275425772517
21.0,1069.8198738742767
22.0,906.106424272663
23.0,756.4342552436169
0.0,602.2010868154953
1.0,557.597308550048
2.0,555.9430130495235
3.0,575.2075503254296
4.0,602.1798655144021
5.0,677.1519944941911
6.0,892.1829289783678
7.0,999.4571034283515
8.0,904.0821493901014
9.0,771.4286258689176
10.0,775.8182100165004
11.0,697.6495204787523
12.0,650.5425564036713
13.0,618.9174306607894
14.0,607.4902295596936
15.0,636.7743570567413
16.0,750.6738847926457
17.0,1013.839353750056
18.0,1153.9934432442678
19.0,1210.8906469492697
20.0,1166.2629463874052
21.0,1072.912460898747
22.0,902.9745722099836
23.0,744.9508668614903
0.0,584.3840241864518
1.0,534.7350651967852
2.0,526.8602260733298
3.0,542.3799623592541
4.0,571.4928207384169
5.0,649.0997850674844
6.0,891.490959630288
7.0,992.4567705367001
8.0,897.3190686528404
9.0,771.5850302260144
10.0,782.215788495668
11.0,696.7042495965792
12.0,651.0569086592543
13.0,621.3608734168921
14.0,612.8533537377286
15.0,641.7244543667153
16.0,755.0896387362538
17.0,1015.5256530740747
18.0,1156.048317597497
19.0,1213.8818423145058
20.0,1168.7774143469635
21.0,1076.0368278732103
22.0,905.9579148809953
23.0,746.0887510029407
0.0,590.877856170998
1.0,538.9679967895896
2.0,530.1018266593694
3.0,544.5859480159108
4.0,570.3478886677648
5.0,651.7807979320149
6.0,888.2137049340193
7.0,1001.8820056863522
8.0,925.4269735629414
9.0,810.6612408466003
10.0,826.9984481660314
11.0,742.6413807948683
12.0,687.74412361223
13.0,651.0061374623889
14.0,636.1056653043341
15.0,665.5310521742124
16.0,781.8343329137602
17.0,1050.414929184746
18.0,1197.321750011379
19.0,1257.3499172680026
20.0,1212.8708741392124
21.0,1120.8685615098661
22.0,946.8351541414331
23.0,781.502697856787
0.0,620.9560931566757
1.0,574.368615742512
2.0,572.0964399628128
3.0,592.5394317484463
4.0,625.9658320584568
5.0,711.5107171179247
6.0,971.5690926049159
7.0,1063.472547399431
8.0,972.2549696153553
9.0,841.8109278930568
10.0,854.9894944740194
11.0,746.8706102789187
12.0,688.3693828840395
13.0,649.8436164405243
14.0,636.2063376585959
15.0,667.5324331789857
16.0,784.756512758572
17.0,1059.6176991580232
18.0,1194.8614175296727
19.0,1252.0666088429673
20.0,1208.3560131173504
21.0,1116.3646700144247
22.0,946.1056049044092
23.0,786.5925032313613
0.0,624.7189738482155
1.0,583.8984548031469
2.0,585.6416483073542
3.0,606.2412087591606
4.0,634.5985967691315
5.0,713.1177385713186
6.0,942.0503555633682
7.0,1042.4314414774226
8.0,947.85126002062
9.0,819.4151921169835
10.0,842.8461745675442
11.0,730.4493795768135
12.0,672.059906748015
13.0,631.7547876083199
14.0,616.7031626285631
15.0,644.7824739820404
16.0,756.0446249090824
17.0,1024.982296183714
18.0,1152.6371221815434
19.0,1207.7391486221918
20.0,1162.8665246097767
21.0,1072.7766380293608
22.0,905.4379717308184
23.0,754.8911742781512
0.0,606.7042320365575
1.0,561.9173328522453
2.0,557.5594194636145
3.0,572.2032657016834
4.0,594.9975422961636
5.0,668.5779652474724
6.0,880.5606798972323
7.0,987.2085230672894
8.0,893.3895639031667
9.0,764.8126639858746
10.0,767.0875985205201
11.0,684.0975156473704
12.0,639.5703439684561
13.0,614.6281871525888
14.0,605.9127909335745
15.0,635.5884684144028
16.0,749.2413083508493
17.0,1000.5576643416276
18.0,1151.759429260478
19.0,1206.6712407129369
20.0,1158.4446092201724
21.0,1060.32322503668
22.0,884.7101502687126
23.0,721.3816258694069
0.0,554.6111544141655
1.0,497.25846437885315
2.0,482.6265007852564
3.0,489.79371607505885
4.0,508.9049361394645
5.0,581.1399361115882
6.0,779.2780273256249
7.0,905.4788887704802
8.0,835.5752545541737
9.0,726.1497697092938
10.0,731.5312857444351
11.0,672.95421170279
12.0,635.8734300202619
13.0,612.0352084857641
14.0,607.6299969290957
15.0,639.7906623736303
16.0,752.2150298646316
17.0,1007.1975910402206
18.0,1154.1509474651616
19.0,1211.813435627542
20.0,1164.7449629208297
21.0,1070.2181525424346
22.0,897.1483836687762
23.0,734.761211362042
0.0,577.9648203551419
1.0,529.8053831234682
2.0,525.8892378382288
3.0,542.6359946592353
4.0,571.3594580139466
5.0,652.6050991452977
6.0,885.3573507875068
7.0,991.9966988938702
8.0,910.2936990768555
9.0,794.7783232200783
10.0,814.4894646846687
11.0,725.8278119630462
12.0,678.463213150674
13.0,651.4480846243657
14.0,642.6205309414435
15.0,675.1623555119216
16.0,788.9785132659098
17.0,1073.4149443230083
18.0,1200.909853503498
19.0,1255.6106940671739
20.0,1212.0173794879818
21.0,1124.389857636803
22.0,962.0390321564288
23.0,811.19173091809
0.0,660.2011859274992
1.0,617.9822494053526
2.0,614.9267558692451
3.0,630.5282438769591
4.0,657.7423229999984
5.0,738.0368880851839
6.0,965.5174024426078
7.0,1065.269244174872
8.0,961.8615557446057
9.0,821.3924008156207
10.0,836.3272580128724
11.0,724.1222700687993
12.0,665.6704080344848
13.0,627.178467769595
14.0,610.752038730033
15.0,640.3512786328632
16.0,752.4593908748062
17.0,1024.0866581324174
18.0,1156.1922026929794
19.0,1210.5944719666236
20.0,1169.9757086894806
21.0,1080.1474466992172
22.0,915.5528514448296
23.0,762.8915877601582
0.0,619.2648824857367
1.0,575.8753802529819
