Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 01/01  01:00:00,0.743902795116,3.78462600609,0.0,3.3930782165,0.0908512722458,0.0908512722458,0.0908512722458,0.13299183107,0.0275544175015,0.092942924749,0.38421434955,0.365081642261
 01/01  02:00:00,0.641343920807,4.13559141712,0.0,3.82431821254,0.102397926872,0.102397926872,0.102397926872,0.0775785967864,0.0160734078338,0.0761857795615,0.353760209753,0.286904854357
 01/01  03:00:00,0.596157139928,4.09631809424,0.0,3.80683187694,0.101929721975,0.101929721975,0.101929721975,0.0554132755573,0.0114810068172,0.0623264934745,0.349658642104,0.265400398669
 01/01  04:00:00,0.58358003553,4.12800004921,0.0,3.83278248241,0.102624561696,0.102624561696,0.102624561696,0.0554132755573,0.0114810068172,0.0539764305342,0.344736760925,0.271470786091
 01/01  05:00:00,0.580657143544,4.12504449865,0.0,3.7675418605,0.100877713223,0.100877713223,0.100877713223,0.0554132755573,0.0114810068172,0.0658228643082,0.331714283638,0.334652895259
 01/01  06:00:00,0.63245439388,4.3659305931,0.0,3.73354572289,0.0999674505772,0.0999674505772,0.0999674505772,0.0554132755573,0.0114810068172,0.080078180578,0.370166480351,0.606886393598
 01/01  07:00:00,0.83177173154,4.67617374944,0.0,3.52906449575,0.0944923691171,0.0944923691171,0.0944923691171,0.127450542036,0.0264063108338,0.14038354292,0.427690966632,1.11764827144
 01/01  08:00:00,1.13037245346,5.12667369136,0.0,3.83187881286,0.102600365517,0.102600365517,0.102600365517,0.260442373107,0.0539607283354,0.228567290958,0.454453695544,1.26349037758
 01/01  09:00:00,1.09433801465,4.72007535806,0.0,3.45926518022,0.0926234594684,0.0926234594684,0.0926234594684,0.24935972625,0.0516645292523,0.30112795013,0.38421434955,1.23434403051
 01/01  10:00:00,0.960171798565,4.46701982993,0.0,3.32038625776,0.0889049107086,0.0889049107086,0.0889049107086,0.127450542036,0.0264063108338,0.375064554145,0.326997480842,1.12410874062
 01/01  11:00:00,0.982326327627,5.09851388392,0.0,4.08576907637,0.109398397268,0.109398397268,0.109398397268,0.105285248323,0.0218139126677,0.395792849183,0.334687920184,0.989690229252
 01/01  12:00:00,0.980773411403,4.24930591617,0.0,3.35857026887,0.0899273056454,0.0899273056454,0.0899273056454,0.105285248323,0.0218139126677,0.413608485392,0.334790459375,0.867674005712
 01/01  13:00:00,0.948785037595,3.69250096104,0.0,2.89558262522,0.0775305927565,0.0775305927565,0.0775305927565,0.105285248323,0.0218139126677,0.399656479991,0.329150803858,0.77424517518
 01/01  14:00:00,0.921698596258,3.62612256775,0.0,2.88633434138,0.0772829655874,0.0772829655874,0.0772829655874,0.105285248323,0.0218139126677,0.361435815596,0.340532654084,0.716331040551
 01/01  15:00:00,0.906464579911,3.14578660937,0.0,2.45944482748,0.0658527971766,0.0658527971766,0.0658527971766,0.110826537357,0.0229620193354,0.331767743197,0.359707482845,0.661563760844
 01/01  16:00:00,0.968176349907,3.15754123281,0.0,2.46372636119,0.0659674372642,0.0659674372642,0.0659674372642,0.138533188893,0.0287025099169,0.339922588697,0.379702625135,0.667659509054
 01/01  17:00:00,1.20517857146,3.38752873918,0.0,2.6186020174,0.0701143061275,0.0701143061275,0.0701143061275,0.23273572157,0.0482202235015,0.389638662656,0.4491216576,0.737989511939
 01/01  18:00:00,1.65653278611,4.40272149776,0.0,3.48738798291,0.0933764607965,0.0933764607965,0.0933764607965,0.432223571359,0.0895518497538,0.480421867651,0.54561103655,0.877749749192
 01/01  19:00:00,1.91826180721,3.74474788112,0.0,2.68817684994,0.0719772051383,0.0719772051383,0.0719772051383,0.642793999216,0.133179675089,0.432594020017,0.592368907752,1.01576640532
 01/01  20:00:00,1.86594863678,3.58074810252,0.0,2.49366700381,0.0667691121154,0.0667691121154,0.0667691121154,0.681583297609,0.141216379006,0.349590650728,0.611441197322,1.04496270092
 01/01  21:00:00,1.73454935729,3.51320729915,0.0,2.49967450931,0.0669299659133,0.0669299659133,0.0669299659133,0.587380696143,0.121698665421,0.310730298291,0.632461731524,0.969966417617
 01/01  22:00:00,1.59270865383,3.53986788016,0.0,2.62764028626,0.0703563100463,0.0703563100463,0.0703563100463,0.493178163466,0.102180951837,0.293949140492,0.617696087987,0.869678335428
 01/01  23:00:00,1.30589605013,3.50351724327,0.0,2.75048186056,0.0736454512326,0.0736454512326,0.0736454512326,0.371268979252,0.0769227476707,0.234174068073,0.534536803897,0.71621445235
 01/01  24:00:00,1.02368049739,3.73930179146,0.0,3.16187190474,0.0846606140192,0.0846606140192,0.0846606140192,0.254901084073,0.05281263592,0.151455627092,0.464502536285,0.545433183389
 01/02  01:00:00,0.74116502767,3.91411197177,0.0,3.53634051149,0.094687187876,0.094687187876,0.094687187876,0.13299183107,0.0275544175015,0.0863692416722,0.38421434955,0.351305312951
 01/02  02:00:00,0.63810108375,4.15459634288,0.0,3.85061791725,0.10310211389,0.10310211389,0.10310211389,0.0775785967864,0.0160734078338,0.0722387554862,0.353760209753,0.279610075402
