Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 04/23  06:00:00,0.743792593925,4.5510389907,0.0,3.4241588273,0.0916834702836,0.0916834702836,0.0916834702836,0.0939859852514,0.0194728474072,0.148933834476,0.374368456507,1.10109223867
 04/23  07:00:00,0.957975119266,4.40943042959,0.0,3.13785962482,0.0840176738802,0.0840176738802,0.0840176738802,0.174545479797,0.0361638492902,0.235105582796,0.397794533502,1.24416920267
 04/23  08:00:00,0.909200644891,4.22417470431,0.0,2.98558422436,0.0799404280931,0.0799404280931,0.0799404280931,0.140979046666,0.0292092639846,0.307411605372,0.336312300775,1.21542400813
 04/23  09:00:00,0.838018502474,3.89744031375,0.0,2.7706843039,0.0741863811972,0.0741863811972,0.0741863811972,0.0671328662621,0.0139091734617,0.381213117803,0.28622896375,1.10703946898
 04/23  10:00:00,0.858785288142,4.10663111882,0.0,3.1115013904,0.0833119197012,0.0833119197012,0.0833119197012,0.0537062930097,0.0111273393395,0.402331141021,0.29296059507,0.974949487156
 04/23  11:00:00,0.852217933176,3.11259285944,0.0,2.23720811127,0.0599023041083,0.0599023041083,0.0599023041083,0.0537062930097,0.0111273393395,0.419083646564,0.293050350155,0.855198324229
 04/23  12:00:00,0.817606538553,2.44903376933,0.0,1.66567539131,0.0445992455208,0.0445992455208,0.0445992455208,0.0537062930097,0.0111273393395,0.404711840164,0.288113820519,0.763512001046
 04/23  13:00:00,0.783386846626,2.11069438497,0.0,1.3834286536,0.0370419557764,0.0370419557764,0.0370419557764,0.0537062930097,0.0111273393395,0.368086623627,0.298076634874,0.706733077797
 04/23  14:00:00,0.763991222441,1.80987428659,0.0,1.13511969976,0.0303933662282,0.0303933662282,0.0303933662282,0.0537062930097,0.0111273393395,0.338555388231,0.314860835633,0.653065773604
 04/23  15:00:00,0.793276079901,2.01729328263,0.0,1.33530497756,0.0357534216152,0.0357534216152,0.0357534216152,0.0537062930097,0.0111273393395,0.34497794887,0.332363077067,0.659093870816
 04/23  16:00:00,0.894895662358,1.77913772426,0.0,1.0239591281,0.0274169894062,0.0274169894062,0.0274169894062,0.0570629363228,0.01182279787,0.390117669639,0.39312726912,0.728098492988
 04/23  17:00:00,1.07874774825,1.60973342871,0.0,0.711459468005,0.0190496633721,0.0190496633721,0.0190496633721,0.0772028030804,0.0159955476282,0.473564930748,0.477586803422,0.865375963231
 04/23  18:00:00,1.18169803258,1.65129810677,0.0,0.61441584896,0.0164512746257,0.0164512746257,0.0164512746257,0.140979046666,0.0292092639846,0.431195325454,0.518515121851,1.00116496192
 04/23  19:00:00,1.26433636495,1.85908259735,0.0,0.792355421905,0.0212156907556,0.0212156907556,0.0212156907556,0.278601401867,0.0577230737143,0.356238631088,0.535209567526,1.02985990258
 04/23  20:00:00,1.47196098022,2.16241135325,0.0,1.16820081882,0.0312791288196,0.0312791288196,0.0312791288196,0.45650350434,0.0945823772594,0.320638609999,0.553609359802,0.956075813807
 04/23  21:00:00,1.50145965142,2.56023432634,0.0,1.665500342,0.044594558493,0.044594558493,0.044594558493,0.493426560148,0.102232431072,0.305173474043,0.540684627666,0.85748956848
 04/23  22:00:00,1.23366949703,2.9261220128,0.0,2.18702137295,0.0585585304798,0.0585585304798,0.0585585304798,0.369230764442,0.0765004526143,0.246138495171,0.46789325432,0.706870370945
 04/23  23:00:00,0.967719632106,3.35267364065,0.0,2.78537341245,0.0745796890183,0.0745796890183,0.0745796890183,0.255104905554,0.0528548654256,0.163241640347,0.406590531761,0.539292724244
 04/23  24:00:00,0.70609948124,3.80674668043,0.0,3.42137044445,0.0916088100155,0.0916088100155,0.0916088100155,0.130909109848,0.0271228869677,0.104798373634,0.336312300775,0.362209764161
 04/24  01:00:00,0.611684127799,4.24410057349,0.0,3.94450112233,0.105615881059,0.105615881059,0.105615881059,0.0805594257568,0.0166910018831,0.083814778355,0.309655040745,0.278269232914
 04/24  02:00:00,0.574366714134,4.63389469348,0.0,4.35371687554,0.116572826178,0.116572826178,0.116572826178,0.0537062930097,0.0111273393395,0.0715474182325,0.306064837374,0.259094906569
 04/24  03:00:00,0.570255027918,4.92551265729,0.0,4.6400961102,0.124240765481,0.124240765481,0.124240765481,0.0537062930097,0.0111273393395,0.0640760367584,0.301756593329,0.264630403982
