Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 02/05  22:00:00,1.60135189153,3.61315548298,0.0,2.69348347524,0.0721192925377,0.0721192925377,0.0721192925377,0.496303655472,0.102828532683,0.293847511999,0.620904898834,0.876901714158
 02/05  23:00:00,1.31541253523,3.83104914831,0.0,3.07228435508,0.082261865053,0.082261865053,0.082261865053,0.369794902129,0.0766173355626,0.234076814023,0.537313618463,0.721752585327
 02/05  24:00:00,1.03604135602,3.98353337136,0.0,3.40234400888,0.0910993682143,0.0910993682143,0.0910993682143,0.257883288821,0.0534305150148,0.151364647498,0.466915536473,0.549026442507
 02/06  01:00:00,0.749070789354,4.21264965916,0.0,3.83325961767,0.102637337218,0.102637337218,0.102637337218,0.131374466689,0.0272193178942,0.0862813993051,0.386210268249,0.352786407686
 02/06  02:00:00,0.6410214693,4.18689882302,0.0,3.88195649289,0.103941219058,0.103941219058,0.103941219058,0.0778515511019,0.0161299608809,0.07215281313,0.355597925129,0.280447391081
 02/06  03:00:00,0.599998522566,4.35327877409,0.0,4.0683495055,0.108931980029,0.108931980029,0.108931980029,0.0535229499812,0.0110893513124,0.0596311906089,0.351475050635,0.260718328826
 02/06  04:00:00,0.59310976282,4.55132367015,0.0,4.26107894546,0.114092401835,0.114092401835,0.114092401835,0.0535229499812,0.0110893513124,0.0525294584498,0.346527601241,0.26637458409
 02/06  05:00:00,0.591532439651,4.64443830568,0.0,4.29733831353,0.115063263546,0.115063263546,0.115063263546,0.0535229499812,0.0110893513124,0.06307140009,0.333437474722,0.324131549289
 02/06  06:00:00,0.646289168681,4.80281044928,0.0,4.20027774835,0.112464421058,0.112464421058,0.112464421058,0.0583886702053,0.0120974749363,0.0759011793751,0.372089423106,0.576901764702
 02/06  07:00:00,0.81590431369,5.03253308785,0.0,3.95401266374,0.105870557074,0.105870557074,0.105870557074,0.111911613308,0.0231868205478,0.129674584873,0.429912737888,1.0489063978
 02/06  08:00:00,1.07710331466,5.40963036206,0.0,4.19883728848,0.112425852065,0.112425852065,0.112425852065,0.223823226615,0.0463736553479,0.207318086672,0.456814493963,1.17932595187
 02/06  09:00:00,1.01387227654,5.014674376,0.0,3.84252607559,0.102885451007,0.102885451007,0.102885451007,0.1994945911,0.041333037228,0.268600928953,0.386210268249,1.14554466661
 02/06  10:00:00,0.90249617195,5.21138593865,0.0,4.14680097967,0.111032555313,0.111032555313,0.111032555313,0.0973144732719,0.0201624582272,0.329942516084,0.328696169054,1.04194311531
 02/06  11:00:00,0.92189297271,5.84774046159,0.0,4.90553900785,0.131348124469,0.131348124469,0.131348124469,0.0778515511019,0.0161299608809,0.344788777527,0.336426558731,0.919027111398
 02/06  12:00:00,0.921926452508,5.12855412317,0.0,4.29629866357,0.115035426427,0.115035426427,0.115035426427,0.0778515511019,0.0161299608809,0.361031883506,0.336529630593,0.809074017278
 02/06  13:00:00,0.903722025897,4.92083509218,0.0,4.17464449771,0.111778078662,0.111778078662,0.111778078662,0.0778515511019,0.0161299608809,0.351753757089,0.330860678163,0.723399651177
 02/06  14:00:00,0.875300125929,4.65155291582,0.0,3.95561247555,0.105913392791,0.105913392791,0.105913392791,0.0778515511019,0.0161299608809,0.31775556627,0.342301654885,0.672361398934
 02/06  15:00:00,0.872269879221,4.49120907969,0.0,3.84453528534,0.102939248547,0.102939248547,0.102939248547,0.0827172644472,0.0171380816544,0.292551191427,0.361576093145,0.621767056313
 02/06  16:00:00,0.919038474388,4.45520867427,0.0,3.800756002,0.101767037553,0.101767037553,0.101767037553,0.0973144732719,0.0201624582272,0.302771399031,0.381675106305,0.62816143769
 02/06  17:00:00,1.09912685244,4.32843217366,0.0,3.60820531209,0.0966114018633,0.0966114018633,0.0966114018633,0.150837388859,0.0312518152405,0.353623489359,0.45145475712,0.689128938944
 02/06  18:00:00,1.45267117078,4.27385206122,0.0,3.41670138591,0.0914837937672,0.0914837937672,0.0914837937672,0.291943351027,0.0604873746817,0.444963271704,0.548445379597,0.819371669306
 02/06  19:00:00,1.73113252345,4.23559438612,0.0,3.25516014859,0.0871584508208,0.0871584508208,0.0871584508208,0.501169368817,0.103836653457,0.398173901519,0.595446148832,0.939417639582
 02/06  20:00:00,1.80179929758,4.03550048133,0.0,3.03438185332,0.0812470076621,0.0812470076621,0.0812470076621,0.642275330985,0.133072212898,0.315239230802,0.61461751523,0.95878143335
 02/06  21:00:00,1.72895897258,3.90461894191,0.0,2.97322008163,0.0796093723303,0.0796093723303,0.0796093723303,0.598483842089,0.123999111684,0.275771399459,0.635747247013,0.887606169236
 02/06  22:00:00,1.57548479094,3.9008476941,0.0,3.05724015254,0.0818590494227,0.0818590494227,0.0818590494227,0.496303655472,0.102828532683,0.258240654531,0.620904898834,0.800837247975
 02/06  23:00:00,1.29085943691,3.91099755998,0.0,3.21196867317,0.0860019786613,0.0860019786613,0.0860019786613,0.369794902129,0.0766173355626,0.205783602099,0.537313618463,0.662016678896
 02/06  24:00:00,1.02392363347,4.07398094836,0.0,3.52996539035,0.0945164909957,0.0945164909957,0.0945164909957,0.257883288821,0.0534305150148,0.135829802162,0.466915536473,0.511852638032
 02/07  01:00:00,0.750480436797,4.26536791415,0.0,3.88590658576,0.104046984661,0.104046984661,0.104046984661,0.131374466689,0.0272193178942,0.0862813993051,0.386210268249,0.352857694584
 02/07  02:00:00,0.646948771271,4.40827301959,0.0,4.10332707698,0.10986852103,0.10986852103,0.10986852103,0.0778515511019,0.0161299608809,0.07215281313,0.355597925129,0.280451003551
 02/07  03:00:00,0.608204408698,4.65970331295,0.0,4.37481977051,0.117137866161,0.117137866161,0.117137866161,0.0535229499812,0.0110893513124,0.0596311906089,0.351475050635,0.260672602683
 02/07  04:00:00,0.599216187807,4.77938297195,0.0,4.48913934674,0.120198826823,0.120198826823,0.120198826823,0.0535229499812,0.0110893513124,0.0525294584498,0.346527601241,0.266373484597
 02/07  05:00:00,0.598565820441,4.90715970978,0.0,4.56001830201,0.122096644335,0.122096644335,0.122096644335,0.0535229499812,0.0110893513124,0.06307140009,0.333437474722,0.324172964912
 02/07  06:00:00,0.654608617627,5.11359201814,0.0,4.51098931347,0.120783870004,0.120783870004,0.120783870004,0.0583886702053,0.0120974749363,0.0759011793751,0.372089423106,0.57697176844
 02/07  07:00:00,0.843273362242,6.05477592517,0.0,4.97618131537,0.133239605627,0.133239605627,0.133239605627,0.111911613308,0.0231868205478,0.129674584873,0.429912737888,1.04898058349
 02/07  08:00:00,1.09696957767,6.15163382812,0.0,4.94079480402,0.132292115068,0.132292115068,0.132292115068,0.223823226615,0.0463736553479,0.207318086672,0.456814493963,1.17937190239
 02/07  09:00:00,1.02845908687,5.55952129294,0.0,4.38730863259,0.117472261343,0.117472261343,0.117472261343,0.1994945911,0.041333037228,0.268600928953,0.386210268249,1.14560902655
 02/07  10:00:00,0.900778444458,5.14739520096,0.0,4.08264795692,0.109314827821,0.109314827821,0.109314827821,0.0973144732719,0.0201624582272,0.329942516084,0.328696169054,1.04210540038
 02/07  11:00:00,0.930108369024,6.15475508005,0.0,5.21236445548,0.139563520784,0.139563520784,0.139563520784,0.0778515511019,0.0161299608809,0.344788777527,0.336426558731,0.919216282235
 02/07  12:00:00,0.927628418486,5.34149363281,0.0,4.50925348602,0.120737392404,0.120737392404,0.120737392404,0.0778515511019,0.0161299608809,0.361031883506,0.336529630593,0.809058704471
 02/07  13:00:00,0.906184823498,5.01289574721,0.0,4.26662411103,0.114240876263,0.114240876263,0.114240876263,0.0778515511019,0.0161299608809,0.351753757089,0.330860678163,0.723480692882
 02/07  14:00:00,0.880439748877,4.84359207215,0.0,4.14756512779,0.11105301574,0.11105301574,0.11105301574,0.0778515511019,0.0161299608809,0.31775556627,0.342301654885,0.672447903026
 02/07  15:00:00,0.879138504299,4.74778389174,0.0,4.10106204116,0.109807873625,0.109807873625,0.109807873625,0.0827172644472,0.0171380816544,0.292551191427,0.361576093145,0.621815112556
 02/07  16:00:00,0.926661256781,4.73993916837,0.0,4.08544873383,0.109389819946,0.109389819946,0.109389819946,0.0973144732719,0.0201624582272,0.302771399031,0.381675106305,0.628199199954
 02/07  17:00:00,1.09904302933,4.3253409831,0.0,3.60507471883,0.0965275787497,0.0965275787497,0.0965275787497,0.150837388859,0.0312518152405,0.353623489359,0.45145475712,0.689168341651
 02/07  18:00:00,1.45338549202,4.30059461609,0.0,3.44337957955,0.0921981150056,0.0921981150056,0.0921981150056,0.291943351027,0.0604873746817,0.444963271704,0.548445379597,0.819436030541
 02/07  19:00:00,1.73199245854,4.26781683337,0.0,3.28727667226,0.0880183859149,0.0880183859149,0.0880183859149,0.501169368817,0.103836653457,0.398173901519,0.595446148832,0.939523563157
 02/07  20:00:00,1.80810847612,4.27122530944,0.0,3.2700146159,0.0875561862006,0.0875561862006,0.0875561862006,0.642275330985,0.133072212898,0.315239230802,0.61461751523,0.958873498882
 02/07  21:00:00,1.73755759377,4.22581252967,0.0,3.29435806404,0.0882079935253,0.0882079935253,0.0882079935253,0.598483842089,0.123999111684,0.275771399459,0.635747247013,0.887661774593
 02/07  22:00:00,1.58454058887,4.23912467517,0.0,3.395452595,0.0909148473519,0.0909148473519,0.0909148473519,0.496303655472,0.102828532683,0.258240654531,0.620904898834,0.800901786592
 02/07  23:00:00,1.30451916418,4.42119445827,0.0,3.72212688978,0.0996617059262,0.0996617059262,0.0996617059262,0.369794902129,0.0766173355626,0.205783602099,0.537313618463,0.662055360573
 02/07  24:00:00,1.03601974374,4.5257973213,0.0,3.98172624374,0.106612601272,0.106612601272,0.106612601272,0.257883288821,0.0534305150148,0.135829802162,0.466915536473,0.511908157577
 02/08  01:00:00,0.759454335928,4.60053915357,0.0,4.22106030353,0.113020883791,0.113020883791,0.113020883791,0.131374466689,0.0272193178942,0.0862813993051,0.386210268249,0.352875216238
 02/08  02:00:00,0.655875394384,4.74172012105,0.0,4.43671514829,0.118795144142,0.118795144142,0.118795144142,0.0778515511019,0.0161299608809,0.07215281313,0.355597925129,0.280510033712
 02/08  03:00:00,0.612914688739,4.83567549794,0.0,4.55073748972,0.121848146202,0.121848146202,0.121848146202,0.0535229499812,0.0110893513124,0.0596311906089,0.351475050635,0.260727068462
 02/08  04:00:00,0.60244026755,4.89981158873,0.0,4.60955103136,0.123422906565,0.123422906565,0.123422906565,0.0535229499812,0.0110893513124,0.0525294584498,0.346527601241,0.266390416755
 02/08  05:00:00,0.602207638344,5.04320188862,0.0,4.69603151006,0.125738462238,0.125738462238,0.125738462238,0.0535229499812,0.0110893513124,0.06307140009,0.333437474722,0.324201935705
 02/08  06:00:00,0.659428250564,5.29362590181,0.0,4.6909911024,0.125603502942,0.125603502942,0.125603502942,0.0583886702053,0.0120974749363,0.0759011793751,0.372089423106,0.577003863185
 02/08  07:00:00,0.82938884633,5.53626131446,0.0,4.4576277792,0.119355089715,0.119355089715,0.119355089715,0.111911613308,0.0231868205478,0.129674584873,0.429912737888,1.04901950895
 02/08  08:00:00,1.09050211535,5.91018575762,0.0,4.69925052026,0.125824652757,0.125824652757,0.125824652757,0.223823226615,0.0463736553479,0.207318086672,0.456814493963,1.17946811566
 02/08  09:00:00,1.02543765511,5.44675420165,0.0,4.27446536649,0.114450829582,0.114450829582,0.114450829582,0.1994945911,0.041333037228,0.268600928953,0.386210268249,1.14568520136
 02/08  10:00:00,0.906237568297,5.35130767336,0.0,4.28653320501,0.11477395166,0.11477395166,0.11477395166,0.0973144732719,0.0201624582272,0.329942516084,0.328696169054,1.04213262468
 02/08  11:00:00,0.903677507791,5.16762461213,0.0,4.22523486139,0.11313265955,0.11313265955,0.11313265955,0.0778515511019,0.0161299608809,0.344788777527,0.336426558731,0.9192154084
 02/08  12:00:00,0.908330405781,4.62095949048,0.0,3.78851876307,0.101439379699,0.101439379699,0.101439379699,0.0778515511019,0.0161299608809,0.361031883506,0.336529630593,0.80925928509
 02/08  13:00:00,0.866336019155,3.52468999516,0.0,2.77836636155,0.07439207192,0.07439207192,0.07439207192,0.0778515511019,0.0161299608809,0.351753757089,0.330860678163,0.723532690316
